is_2_8_7uM,,is_2_8_15uM,,is_2_8_31uM,,is_2_8_62uM,,is_2_8_125uM1,,is_2_8_250uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
652.0167236,0.01523589995,652.0167236,0.0156669002,652.0167236,0.01573399641,652.0167236,0.01766759902,652.0167236,0.01698928326,652.0167236,0.01757386513,
651.4325562,0.01553168986,651.4325562,0.01606007665,651.4325562,0.01557236444,651.4325562,0.01763939857,651.4325562,0.01726496406,651.4325562,0.01773284748,
650.9943848,0.01547256391,650.9943848,0.01573877595,650.9943848,0.01578177698,650.9943848,0.01755006611,650.9943848,0.01726523414,650.9943848,0.01756319217,
650.5560913,0.0155471703,650.5560913,0.0155155668,650.5560913,0.0157210324,650.5560913,0.0172683578,650.5560913,0.01695281081,650.5560913,0.01792061701,
649.9716797,0.01555701718,649.9716797,0.0167734772,649.9716797,0.01657972112,649.9716797,0.01791271381,649.9716797,0.01776469499,649.9716797,0.01825703681,
649.5333252,0.0157215707,649.5333252,0.01620044932,649.5333252,0.01628665626,649.5333252,0.01800878532,649.5333252,0.01743779145,649.5333252,0.01820469275,
648.9487305,0.01506137382,648.9487305,0.01543919556,648.9487305,0.0156617742,648.9487305,0.01713375375,648.9487305,0.01682634838,648.9487305,0.01753599569,
648.5101929,0.01514740847,648.5101929,0.01597343199,648.5101929,0.01567680389,648.5101929,0.01725429855,648.5101929,0.01703693159,648.5101929,0.01783810556,
648.0716553,0.01570170932,648.0716553,0.01650318876,648.0716553,0.01628082432,648.0716553,0.01786977053,648.0716553,0.01742747054,648.0716553,0.0181414485,
647.4868164,0.01523289736,647.4868164,0.01577171125,647.4868164,0.01543495711,647.4868164,0.01724971831,647.4868164,0.01687852666,647.4868164,0.01764611155,
647.0480957,0.01526764408,647.0480957,0.01581482217,647.0480957,0.01546261273,647.0480957,0.01719588041,647.0480957,0.01701981016,647.0480957,0.01776836254,
646.4630737,0.01491472498,646.4630737,0.01570366882,646.4630737,0.01548380405,646.4630737,0.01737986133,646.4630737,0.01684160531,646.4630737,0.01753402874,
646.024231,0.01518193446,646.024231,0.01586902887,646.024231,0.01559213921,646.024231,0.01754761301,646.024231,0.0168043375,646.024231,0.01752955467,
645.4390259,0.01528721768,645.4390259,0.01580832712,645.4390259,0.01543307956,645.4390259,0.01712879911,645.4390259,0.01687879674,645.4390259,0.01734612882,
645.000061,0.01521217357,645.000061,0.01574288122,645.000061,0.01542339753,645.000061,0.0172283873,645.000061,0.0169957988,645.000061,0.01741208509,
644.5610352,0.0151213007,644.5610352,0.01576384529,644.5610352,0.01535940543,644.5610352,0.01735962741,644.5610352,0.01675725356,644.5610352,0.018055683,
643.9755859,0.01572656259,643.9755859,0.01638658904,643.9755859,0.01586424932,643.9755859,0.01776329242,643.9755859,0.01748042367,643.9755859,0.01818628237,
643.536438,0.01560236234,643.536438,0.01633772068,643.536438,0.01623336598,643.536438,0.01728613675,643.536438,0.01749899238,643.536438,0.01823220029,
642.9508667,0.01527882461,642.9508667,0.01553040277,642.9508667,0.01577192545,642.9508667,0.01693297364,642.9508667,0.01688797399,642.9508667,0.01770200208,
642.5115356,0.01515207253,642.5115356,0.015591898,642.5115356,0.01527016424,642.5115356,0.01702619158,642.5115356,0.01699953899,642.5115356,0.01791980863,
642.0722046,0.01525300462,642.0722046,0.0157005284,642.0722046,0.01534328796,642.0722046,0.01678881235,642.0722046,0.01698607951,642.0722046,0.01797735319,
641.4863892,0.01544134133,641.4863892,0.01555497758,641.4863892,0.01563214697,641.4863892,0.01683412492,641.4863892,0.01699612103,641.4863892,0.0177060999,
641.046875,0.01550786756,641.046875,0.01617825404,641.046875,0.01550472807,641.046875,0.01668273471,641.046875,0.0168221239,641.046875,0.01774948649,
640.4608765,0.01538230851,640.4608765,0.0160252396,640.4608765,0.01571735553,640.4608765,0.01664351672,640.4608765,0.01671176031,640.4608765,0.01783322357,
640.0212402,0.01527322084,640.0212402,0.01538402494,640.0212402,0.01575670578,640.0212402,0.01668273471,640.0212402,0.01678332314,640.0212402,0.01756629162,
639.4350586,0.01512674242,639.4350586,0.01577415317,639.4350586,0.01551307179,639.4350586,0.01650840603,639.4350586,0.01697601378,639.4350586,0.01781865954,
638.9953003,0.01534197386,638.9953003,0.01566000283,638.9953003,0.01535181608,638.9953003,0.0166538991,638.9953003,0.01676255278,638.9953003,0.01772656478,
638.555542,0.01553609036,638.555542,0.01565549523,638.555542,0.01553576812,638.555542,0.0165622402,638.555542,0.01676849835,638.555542,0.01786588691,
637.9691162,0.01531971619,637.9691162,0.01608094759,637.9691162,0.01539215073,637.9691162,0.01675176434,637.9691162,0.01679392532,637.9691162,0.01782254316,
637.5291748,0.01525469404,637.5291748,0.01577055641,637.5291748,0.01544649154,637.5291748,0.01668835618,637.5291748,0.0168854706,637.5291748,0.01775296405,
636.9425659,0.01561247837,636.9425659,0.01562114526,636.9425659,0.01571958326,636.9425659,0.01665863208,636.9425659,0.01716377772,636.9425659,0.01766031981,
636.5025024,0.01526860986,636.5025024,0.01575173996,636.5025024,0.01547800936,636.5025024,0.01656250842,636.5025024,0.017078178,636.5025024,0.01789936051,
636.062439,0.01549083274,636.062439,0.01535742078,636.062439,0.01545255352,636.062439,0.01629146561,636.062439,0.01686569117,636.062439,0.01766622253,
635.4755249,0.01540537365,635.4755249,0.01568047889,635.4755249,0.01565055735,635.4755249,0.01653099246,635.4755249,0.01686972752,635.4755249,0.01785477251,
635.0353394,0.01546092238,635.0353394,0.01562103815,635.0353394,0.01541757677,635.0353394,0.01635040902,635.0353394,0.0168145895,635.0353394,0.01767460816,
634.4483032,0.01542994194,634.4483032,0.01565994881,634.4483032,0.01556351036,634.4483032,0.01639070176,634.4483032,0.01705058105,634.4483032,0.01778163016,
634.0079346,0.01516333036,634.0079346,0.01563145034,634.0079346,0.01548348181,634.0079346,0.01641618647,634.0079346,0.01727751642,634.0079346,0.0178235136,
633.5675049,0.01560185198,633.5675049,0.01562855206,633.5675049,0.01565997675,633.5675049,0.01644667238,633.5675049,0.01711280458,633.5675049,0.01785323583,
632.9802246,0.01520608738,632.9802246,0.01563504525,632.9802246,0.01563265733,632.9802246,0.01640121266,632.9802246,0.0171051845,632.9802246,0.01789604314,
632.5397339,0.01529099792,632.5397339,0.01547570247,632.5397339,0.01564465277,632.5397339,0.01645877212,632.5397339,0.0167452544,632.5397339,0.01761465147,
631.9522705,0.01533620805,631.9522705,0.01578459516,631.9522705,0.01542202942,631.9522705,0.01606394537,631.9522705,0.01691259816,631.9522705,0.01787227951,
631.5115967,0.01539266016,631.5115967,0.01579133421,631.5115967,0.01552133448,631.5115967,0.01618303731,631.5115967,0.01706127077,631.5115967,0.0179835055,
631.0708618,0.01546931826,631.0708618,0.01554733142,631.0708618,0.01552095916,631.0708618,0.01617809385,631.0708618,0.01708892174,631.0708618,0.01800832711,
630.4831543,0.01565307938,630.4831543,0.01553686801,630.4831543,0.01539188251,630.4831543,0.01630116813,630.4831543,0.01696521975,630.4831543,0.01791905239,
630.0422974,0.01558261365,630.0422974,0.01572742127,630.0422974,0.01571569219,630.0422974,0.01617975906,630.0422974,0.01691720076,630.0422974,0.01807103865,
629.4544678,0.01535640191,629.4544678,0.01564296149,629.4544678,0.01556833927,629.4544678,0.01620461419,629.4544678,0.01706420444,629.4544678,0.01790831611,
629.0134888,0.01542082243,629.0134888,0.01556919795,629.0134888,0.01556353644,629.0134888,0.01615934074,629.0134888,0.01687476039,629.0134888,0.01799923368,
628.5724487,0.01545365341,628.5724487,0.01559970621,628.5724487,0.01569626108,628.5724487,0.0160893295,628.5724487,0.0170054622,628.5724487,0.01791613922,
627.984314,0.01560598426,627.984314,0.01552970521,627.984314,0.01580091752,627.984314,0.01622417569,627.984314,0.01711250842,627.984314,0.01805754565,
627.5432129,0.01563069783,627.5432129,0.01585458405,627.5432129,0.01583109237,627.5432129,0.01612720825,627.5432129,0.0170349665,627.5432129,0.01808461174,
626.954895,0.01598973386,626.954895,0.01592995413,626.954895,0.01600321569,626.954895,0.01618411206,626.954895,0.01721074618,626.954895,0.01826878078,
626.5136108,0.01575912163,626.5136108,0.01574191637,626.5136108,0.01583501138,626.5136108,0.01614695415,626.5136108,0.01715728827,626.5136108,0.01823444106,
626.0722656,0.01569271833,626.0722656,0.01591094211,626.0722656,0.01584838144,626.0722656,0.01599682309,626.0722656,0.01731827296,626.0722656,0.01818881929,
625.4837646,0.01560037676,625.4837646,0.01596153341,625.4837646,0.01573453471,625.4837646,0.01626687683,625.4837646,0.01717164181,625.4837646,0.01824391633,
625.0422974,0.01562407054,625.0422974,0.01601715386,625.0422974,0.01578056812,625.0422974,0.01602577604,625.0422974,0.01756025478,625.0422974,0.01816549897,
624.4536133,0.01567237452,624.4536133,0.01597574167,624.4536133,0.01608919539,624.4536133,0.01603993028,624.4536133,0.01712158136,624.4536133,0.01828800328,
624.0120239,0.01571429707,624.0120239,0.01594104432,624.0120239,0.01582411118,624.0120239,0.01624172367,624.0120239,0.01745420322,624.0120239,0.01833822578,
623.5703735,0.01575603522,623.5703735,0.01601839066,623.5703735,0.01616737247,623.5703735,0.01597122848,623.5703735,0.01719149016,623.5703735,0.0180875808,
622.9814453,0.01586736366,622.9814453,0.01593465358,622.9814453,0.01593253203,622.9814453,0.01616608351,622.9814453,0.01746837795,622.9814453,0.01833385043,
622.5396729,0.01578668877,622.5396729,0.01612438634,622.5396729,0.01581004448,622.5396729,0.01622417569,622.5396729,0.01698309183,622.5396729,0.01805554889,
621.9505615,0.01579962857,621.9505615,0.01586618274,621.9505615,0.0159366671,621.9505615,0.01597858779,621.9505615,0.01733276621,621.9505615,0.01845267601,
621.508667,0.01559798885,621.508667,0.01599843428,621.508667,0.01586414129,621.508667,0.01576062478,621.508667,0.01738646254,621.508667,0.01833714545,
621.0667114,0.01584456861,621.0667114,0.01613827609,621.0667114,0.01598062925,621.0667114,0.01622608304,621.0667114,0.01742741838,621.0667114,0.01825336553,
620.477417,0.0156160742,620.477417,0.01600294746,620.477417,0.01573676243,620.477417,0.01625529304,620.477417,0.01728169248,620.477417,0.01826019585,
620.0353394,0.01572315395,620.0353394,0.01597155072,620.0353394,0.01595111378,620.0353394,0.01615963504,620.0353394,0.017085528,620.0353394,0.01827050932,
619.4458008,0.01574425027,619.4458008,0.01592283696,619.4458008,0.01578685082,619.4458008,0.01592262276,619.4458008,0.01696540788,619.4458008,0.01813243516,
619.0036011,0.01548337471,619.0036011,0.01586910896,619.0036011,0.01578746736,619.0036011,0.01622170396,619.0036011,0.01696231216,619.0036011,0.01842755824,
618.5613403,0.01548608392,618.5613403,0.01600673422,618.5613403,0.01569102705,618.5613403,0.01588819921,618.5613403,0.01713133045,618.5613403,0.01817014068,
617.9716187,0.01556471735,617.9716187,0.01558741648,617.9716187,0.01565887593,617.9716187,0.01594525948,617.9716187,0.01700613461,617.9716187,0.01818854921,
617.5292358,0.01552407071,617.5292358,0.01581109129,617.5292358,0.01582258195,617.5292358,0.01582239382,617.5292358,0.01711199619,617.5292358,0.01808553003,
616.9393311,0.01571770571,616.9393311,0.01558704115,616.9393311,0.01556707826,616.9393311,0.01614364982,616.9393311,0.01690794341,616.9393311,0.01804240607,
616.4968262,0.01533293631,616.4968262,0.01571617462,616.4968262,0.01553517766,616.4968262,0.01578279771,616.4968262,0.01718831249,616.4968262,0.01804993488,
616.0542603,0.01532218326,616.0542603,0.01561738923,616.0542603,0.01548289228,616.0542603,0.01571995951,616.0542603,0.01705860533,616.0542603,0.01805055514,
615.4641113,0.01542326342,615.4641113,0.01558481436,615.4641113,0.01552450005,615.4641113,0.01594582386,615.4641113,0.01704134792,615.4641113,0.01797104068,
615.0214233,0.01530279592,615.0214233,0.01562074292,615.0214233,0.01535506081,615.0214233,0.01585265063,615.0214233,0.01678512618,615.0214233,0.01803509332,
614.4310913,0.0153426975,614.4310913,0.01531765144,614.4310913,0.01537943818,614.4310913,0.01592887938,614.4310913,0.01678994298,614.4310913,0.01795042865,
613.9882813,0.01519584749,613.9882813,0.01554376353,613.9882813,0.01548992004,613.9882813,0.01560912374,613.9882813,0.0170338098,613.9882813,0.01790283993,
613.5454712,0.01513432804,613.5454712,0.01531714201,613.5454712,0.01559831016,613.5454712,0.0156607274,613.5454712,0.01674848236,613.5454712,0.0178070087,
612.954895,0.01509117521,612.954895,0.01556214131,612.954895,0.01531601604,612.954895,0.01580760069,612.954895,0.01681060717,612.954895,0.01773430407,
612.5119019,0.01508924551,612.5119019,0.01546972059,612.5119019,0.01533132792,612.5119019,0.01566263288,612.5119019,0.01664895006,612.5119019,0.01759284176,
612.0689087,0.01487657707,612.0689087,0.01518373005,612.0689087,0.01540483721,612.0689087,0.01558701415,612.0689087,0.01669884659,612.0689087,0.01781647466,
611.4780884,0.01500938553,611.4780884,0.01526158489,611.4780884,0.01533164922,611.4780884,0.01557842828,611.4780884,0.01671057567,611.4780884,0.01769979112,
611.0349121,0.0151025122,611.0349121,0.01534824912,611.0349121,0.01535801031,611.0349121,0.015610734,611.0349121,0.0166724585,611.0349121,0.01749214716,
610.4439697,0.01506617013,610.4439697,0.01526810043,610.4439697,0.01519115549,610.4439697,0.01551390346,610.4439697,0.01659628749,610.4439697,0.01759534888,
610.0006714,0.01508048177,610.0006714,0.01516491175,610.0006714,0.01537007838,610.0006714,0.01560429391,610.0006714,0.01678531431,610.0006714,0.01773627289,
609.557373,0.01500938553,609.557373,0.01518346183,609.557373,0.01537898276,609.557373,0.01568697393,609.557373,0.01677379943,609.557373,0.01766837947,
608.9661865,0.01502583921,608.9661865,0.01514987461,608.9661865,0.01526300609,608.9661865,0.01570554636,608.9661865,0.01669050753,608.9661865,0.01755742356,
608.5227051,0.01494266838,608.5227051,0.01522584632,608.5227051,0.01512741204,608.5227051,0.01532542799,608.5227051,0.01651916094,608.5227051,0.01775965281,
607.9313354,0.0150888171,607.9313354,0.01534350216,607.9313354,0.01519177202,607.9313354,0.01553072408,607.9313354,0.01650985703,607.9313354,0.01730057597,
607.487793,0.01496573724,607.487793,0.01506145392,607.487793,0.01507616695,607.487793,0.01547318138,607.487793,0.01657638513,607.487793,0.01754006557,
607.0441284,0.01484759338,607.0441284,0.01516408101,607.0441284,0.01524783019,607.0441284,0.01539853401,607.0441284,0.0167593509,607.0441284,0.01745420322,
606.4525757,0.01475934125,606.4525757,0.01510023419,606.4525757,0.01517303474,606.4525757,0.01527745742,606.4525757,0.01664948836,606.4525757,0.01747204177,
606.0087891,0.01491686795,606.0087891,0.01499992702,606.0087891,0.0149973277,606.0087891,0.01534980442,606.0087891,0.01656226814,606.0087891,0.01734930836,
605.5650024,0.01506767143,605.5650024,0.01497980393,605.5650024,0.01511923689,605.5650024,0.01553252153,605.5650024,0.01629125141,605.5650024,0.01730418392,
604.9731445,0.01483725384,604.9731445,0.01499070879,604.9731445,0.01506844815,604.9731445,0.0155388806,604.9731445,0.01638150774,604.9731445,0.01733662002,
604.5292358,0.01499448717,604.5292358,0.01494866982,604.5292358,0.01500019431,604.5292358,0.01537396759,604.5292358,0.01655374281,604.5292358,0.01732651703,
603.9372559,0.01460243482,603.9372559,0.0151375439,603.9372559,0.01500895713,603.9372559,0.0154821407,603.9372559,0.01687847264,603.9372559,0.01731399074,
603.4932251,0.01495745778,603.4932251,0.01505073439,603.4932251,0.01508289389,603.4932251,0.01545885671,603.4932251,0.01657993533,603.4932251,0.01739934087,
603.0490723,0.0147285983,603.0490723,0.01506657247,603.0490723,0.01514866762,603.0490723,0.01539595984,603.0490723,0.01646654122,603.0490723,0.01735868491,
602.4568481,0.01474123821,602.4568481,0.01483695954,602.4568481,0.014988699,602.4568481,0.01541669201,602.4568481,0.0162383914,602.4568481,0.0172652062,
602.0126343,0.01462446712,602.0126343,0.01505545061,602.0126343,0.01483770926,602.0126343,0.01539056841,602.0126343,0.01639277115,602.0126343,0.01723673753,
601.5683594,0.01457625255,601.5683594,0.01506528631,601.5683594,0.01481196936,601.5683594,0.01527273841,601.5683594,0.01621224545,601.5683594,0.01723579317,
600.9758911,0.0147285182,600.9758911,0.01499365643,600.9758911,0.01495560911,600.9758911,0.01542232465,600.9758911,0.01619061455,600.9758911,0.01704920828,
600.5314941,0.01465547085,600.5314941,0.014728304,600.5314941,0.0147788655,600.5314941,0.01520284358,600.5314941,0.01624193788,600.5314941,0.01705133542,
599.9389038,0.01449177694,599.9389038,0.01470953226,599.9389038,0.01469244808,599.9389038,0.01530526299,599.9389038,0.01624860242,599.9389038,0.01694535464,
599.4943848,0.01454177499,599.4943848,0.01480883546,599.4943848,0.01487167459,599.4943848,0.01531054545,599.4943848,0.01621409878,599.4943848,0.01703633927,
599.0498047,0.01472211815,599.0498047,0.01463798806,599.0498047,0.01467000972,599.0498047,0.01521533635,599.0498047,0.01613043249,599.0498047,0.01703784801,
598.4569702,0.01451629307,598.4569702,0.01463592611,598.4569702,0.01471084449,598.4569702,0.01541478746,598.4569702,0.01623395644,598.4569702,0.01706199721,
598.0122681,0.01408988237,598.0122681,0.01449423935,598.0122681,0.01440113503,598.0122681,0.015209198,598.0122681,0.01611517183,598.0122681,0.01666963473,
597.5675049,0.01410306524,597.5675049,0.01445722487,597.5675049,0.01459643804,597.5675049,0.01535441726,597.5675049,0.01595041715,597.5675049,0.01668195426,
596.9744263,0.01432035863,596.9744263,0.01454972476,596.9744263,0.01475845743,596.9744263,0.01520619541,596.9744263,0.01626362465,596.9744263,0.01685783267,
596.5296021,0.014238392,596.5296021,0.01473360602,596.5296021,0.01474182773,596.5296021,0.01523512229,596.5296021,0.01616334356,596.5296021,0.01677934267,
595.9363403,0.01412913762,595.9363403,0.01455371361,595.9363403,0.01436402276,595.9363403,0.01514017116,595.9363403,0.0160059277,595.9363403,0.01685815491,
595.491333,0.01410656795,595.491333,0.01441882271,595.491333,0.01439610496,595.491333,0.01521488093,595.491333,0.01603630558,595.491333,0.01674075983,
595.0463257,0.01437231712,595.0463257,0.01452533994,595.0463257,0.01471914537,595.0463257,0.01504593715,595.0463257,0.01577815227,595.0463257,0.01649896801,
594.4528809,0.01417256892,594.4528809,0.01444092765,594.4528809,0.01433087233,594.4528809,0.01511561871,594.4528809,0.01591746695,594.4528809,0.01670414768,
594.0076904,0.01422111318,594.0076904,0.01454967167,594.0076904,0.01444601174,594.0076904,0.01495603751,594.0076904,0.01583503932,594.0076904,0.01648063026,
593.5625,0.01414464787,593.5625,0.01438457239,593.5625,0.01450020727,593.5625,0.01501043048,593.5625,0.0159772709,593.5625,0.01656210609,
592.968811,0.01412600931,592.968811,0.01439080667,592.968811,0.01443394274,592.968811,0.01502318587,592.968811,0.01570095681,592.968811,0.01650587842,
592.5234375,0.01412935182,592.5234375,0.01425404102,592.5234375,0.01438930817,592.5234375,0.01492407452,592.5234375,0.01567814499,592.5234375,0.01630388387,
591.9296265,0.01387444139,591.9296265,0.01418602187,591.9296265,0.01416687202,591.9296265,0.01485565584,591.9296265,0.01557134464,591.9296265,0.01637535356,
591.4841309,0.01405964047,591.4841309,0.0140883578,591.4841309,0.01425075065,591.4841309,0.01484917384,591.4841309,0.0155024752,591.4841309,0.01639462635,
591.0386353,0.0140024256,591.0386353,0.01429459546,591.0386353,0.01417326462,591.0386353,0.01461370476,591.0386353,0.01560840011,591.0386353,0.0162796136,
590.4445801,0.01403338555,590.4445801,0.01409555133,590.4445801,0.01419294905,590.4445801,0.01473885495,590.4445801,0.01549837086,590.4445801,0.01622944139,
589.9989624,0.01396264695,589.9989624,0.01426634565,589.9989624,0.01396024134,589.9989624,0.01464601979,589.9989624,0.01561551075,589.9989624,0.01614759862,
589.5532837,0.01381559391,589.5532837,0.01407611184,589.5532837,0.01416572183,589.5532837,0.01463766675,589.5532837,0.01554958522,589.5532837,0.01608728804,
588.9589844,0.01393607631,588.9589844,0.01408862509,588.9589844,0.01412507333,588.9589844,0.01464318205,588.9589844,0.01557169296,588.9589844,0.01617414318,
588.5131836,0.01385498513,588.5131836,0.0139587447,588.5131836,0.01377492398,588.5131836,0.01454988588,588.5131836,0.01554161683,588.5131836,0.01603284106,
588.0673218,0.0137649579,588.0673218,0.01431658585,588.0673218,0.01373952162,588.0673218,0.01431417838,588.0673218,0.01535551623,588.0673218,0.01600372605,
587.4727783,0.01376573276,587.4727783,0.0139420107,587.4727783,0.01380049624,587.4727783,0.01435912587,587.4727783,0.01541827433,587.4727783,0.01596615277,
587.0268555,0.01358600054,587.0268555,0.01399416476,587.0268555,0.01379154436,587.0268555,0.01416446548,587.0268555,0.01521648932,587.0268555,0.01593387499,
586.4321289,0.01359964814,586.4321289,0.01380899362,586.4321289,0.01389443316,586.4321289,0.01410568599,586.4321289,0.01529164147,586.4321289,0.01578744128,
585.9860229,0.01373741031,585.9860229,0.01368870679,585.9860229,0.01358669437,585.9860229,0.01417505648,585.9860229,0.01509173866,585.9860229,0.01584287733,
585.539917,0.01358506549,585.539917,0.01347258408,585.539917,0.01358514559,585.539917,0.01413154416,585.539917,0.01477530319,585.539917,0.01559809595,
584.9450073,0.01348526683,584.9450073,0.01362165716,584.9450073,0.01345253177,584.9450073,0.0138076311,584.9450073,0.01478282921,584.9450073,0.01543128304,
584.4987183,0.01331080217,584.4987183,0.01338955015,584.4987183,0.01348246355,584.4987183,0.01405627187,584.4987183,0.01490344666,584.4987183,0.01551012043,
584.0524292,0.0131380083,584.0524292,0.01351795252,584.0524292,0.01340925228,584.0524292,0.01381324232,584.0524292,0.01488798857,584.0524292,0.01553823613,
583.4572754,0.01341664791,583.4572754,0.01326919161,583.4572754,0.01325507369,583.4572754,0.01368323062,583.4572754,0.01473020483,583.4572754,0.01538582146,
583.0108643,0.0133801261,583.0108643,0.01312191971,583.0108643,0.01326203905,583.0108643,0.01348828431,583.0108643,0.01451776549,583.0108643,0.01522726659,
582.5643921,0.01314894762,582.5643921,0.01320156734,582.5643921,0.01319767162,582.5643921,0.01359943487,582.5643921,0.01473328471,582.5643921,0.01522973366,
581.9690552,0.01314265095,581.9690552,0.01325939689,581.9690552,0.01305757277,581.9690552,0.01357024256,581.9690552,0.01443059742,581.9690552,0.0152948061,
581.5224609,0.01277428493,581.5224609,0.01308344863,581.5224609,0.01307517942,581.5224609,0.0135485027,581.5224609,0.01443822403,581.5224609,0.01534645259,
580.9269409,0.01284504309,580.9269409,0.01315983385,580.9269409,0.01312144008,580.9269409,0.0133752143,580.9269409,0.01439476665,580.9269409,0.0152303772,
580.4802246,0.01293205284,580.4802246,0.01307525951,580.4802246,0.01272307709,580.4802246,0.01307640597,580.4802246,0.0144583229,580.4802246,0.0151461754,
580.0334473,0.01272171736,580.0334473,0.01296277624,580.0334473,0.01272062398,580.0334473,0.0131179709,580.0334473,0.01450044848,580.0334473,0.0149361575,
579.4377441,0.01253863238,579.4377441,0.01289738528,579.4377441,0.01264730189,579.4377441,0.01290850528,579.4377441,0.01417144574,579.4377441,0.01483781636,
578.9908447,0.01268373523,578.9908447,0.0126654245,578.9908447,0.01263962593,578.9908447,0.01279969141,578.9908447,0.01417607255,578.9908447,0.01469501853,
578.5439453,0.01249677688,578.5439453,0.01274264231,578.5439453,0.01263973303,578.5439453,0.01276018284,578.5439453,0.01397398207,578.5439453,0.01453808136,
577.947937,0.01228979416,577.947937,0.01251561288,577.947937,0.01260927226,577.947937,0.01272766106,577.947937,0.0138697112,577.947937,0.01458243653,
577.5009155,0.01234166976,577.5009155,0.01236478705,577.5009155,0.01242333185,577.5009155,0.01276458148,577.5009155,0.01392177679,577.5009155,0.0145188095,
577.053833,0.01223624591,577.053833,0.01238758676,577.053833,0.012242903,577.053833,0.0126494607,577.053833,0.01390940137,577.053833,0.01443150733,
576.4576416,0.01190709136,576.4576416,0.01217908505,576.4576416,0.01219170354,576.4576416,0.01242029574,576.4576416,0.0136475144,576.4576416,0.01448709238,
576.010437,0.01204623375,576.010437,0.01216942072,576.010437,0.01217221655,576.010437,0.01241656579,576.010437,0.01366244722,576.010437,0.01420912985,
575.5631714,0.01195226982,575.5631714,0.0119806882,575.5631714,0.01194668189,575.5631714,0.01243944746,575.5631714,0.01357072312,575.5631714,0.01416454557,
574.9667358,0.01167861,574.9667358,0.01197097544,574.9667358,0.01199726667,574.9667358,0.01223688573,574.9667358,0.01337483991,574.9667358,0.0141043216,
574.5193481,0.01159974653,574.5193481,0.01192944031,574.5193481,0.01189647615,574.5193481,0.01195567567,574.5193481,0.01340348553,574.5193481,0.01388670877,
574.0719604,0.01151621994,574.0719604,0.01170663815,574.0719604,0.01177653112,574.0719604,0.01201200951,574.0719604,0.01318126079,574.0719604,0.01395673957,
573.4752808,0.0112873856,573.4752808,0.01150144078,573.4752808,0.01159605104,573.4752808,0.01193351112,573.4752808,0.01309078559,573.4752808,0.013900741,
573.027771,0.01122686919,573.027771,0.01152810175,573.027771,0.01150322147,573.027771,0.01163627859,573.027771,0.01300635748,573.027771,0.01365908049,
572.4309692,0.01113966852,572.4309692,0.01147836912,572.4309692,0.01157063525,572.4309692,0.01166156493,572.4309692,0.01295872219,572.4309692,0.01359916758,
571.9833374,0.01105304342,571.9833374,0.01138516515,571.9833374,0.01132094208,571.9833374,0.01167789195,571.9833374,0.01286496036,571.9833374,0.01352807321,
571.5356445,0.01103079226,571.5356445,0.01145814266,571.5356445,0.01136587374,571.5356445,0.01162928529,571.5356445,0.01275322493,571.5356445,0.01345602889,
570.9385986,0.01096332911,570.9385986,0.01126321033,570.9385986,0.0113262292,570.9385986,0.01145838201,570.9385986,0.01249544509,570.9385986,0.01331664808,
570.4907837,0.01078228466,570.4907837,0.01127157826,570.4907837,0.01104980428,570.4907837,0.01135923062,570.4907837,0.01249294076,570.4907837,0.01330778655,
570.0429077,0.01075925119,570.0429077,0.01095512602,570.0429077,0.01078122389,570.0429077,0.01121122297,570.0429077,0.01245271415,570.0429077,0.0131431045,
569.4456787,0.01052869484,569.4456787,0.01082835533,569.4456787,0.01090068091,569.4456787,0.01115719788,569.4456787,0.01226534881,569.4456787,0.01294376049,
568.9976807,0.01039104536,568.9976807,0.01064245868,568.9976807,0.01086543221,568.9976807,0.0109316064,568.9976807,0.01198135316,568.9976807,0.0128638139,
568.5496826,0.01019918825,568.5496826,0.01055283006,568.5496826,0.01051707845,568.5496826,0.01082434785,568.5496826,0.01201509684,568.5496826,0.01273403224,
567.9522095,0.01010527834,567.9522095,0.01047194283,567.9522095,0.01026226487,567.9522095,0.01077034324,567.9522095,0.01188434381,567.9522095,0.01263610832,
567.5040283,0.01000169385,567.5040283,0.01035729516,567.5040283,0.01037572138,567.5040283,0.0107021248,567.5040283,0.01182276011,567.5040283,0.01240220945,
567.0558472,0.009889553301,567.0558472,0.01011428703,567.0558472,0.01009849552,567.0558472,0.01057757623,567.0558472,0.0118094068,567.0558472,0.01254518703,
566.4581909,0.009719598107,566.4581909,0.01012578607,566.4581909,0.01003170665,566.4581909,0.01043662336,566.4581909,0.01160285715,566.4581909,0.01232321467,
566.0098877,0.009639580734,566.0098877,0.01013617311,566.0098877,0.009964028373,566.0098877,0.01023679413,566.0098877,0.01143799722,566.0098877,0.01219194382,
565.5615234,0.009597923607,565.5615234,0.009831058793,565.5615234,0.009808763862,565.5615234,0.01030520536,565.5615234,0.01160312351,565.5615234,0.01217964385,
564.963623,0.009461547248,564.963623,0.009565796703,564.963623,0.009508350864,564.963623,0.009986144491,564.963623,0.01108543947,564.963623,0.01182196196,
564.5151367,0.009252118878,564.5151367,0.009581463411,564.5151367,0.009430277161,564.5151367,0.009859523736,564.5151367,0.01086920127,564.5151367,0.0118159242,
564.0666504,0.009260976687,564.0666504,0.009525046684,564.0666504,0.009436943568,564.0666504,0.009715759195,564.0666504,0.01071942411,564.0666504,0.0117326472,
