mbg_3_138_250uM,,mbg_3_138_7uM,,mbg_3_138_15uM,,mbg_3_138_31uM,,mbg_3_138_62uM,,mbg_3_138_125uM,,mbg_3_138_250uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
641.046875,0.01201022603,641.046875,0.01067891065,641.046875,0.0107149668,641.046875,0.01089662034,641.046875,0.01117339917,641.046875,0.01096959505,641.046875,0.01201022603,
640.4608765,0.01175208855,640.4608765,0.01100471895,640.4608765,0.01074189786,640.4608765,0.01076490339,640.4608765,0.01089399215,640.4608765,0.01102516335,640.4608765,0.01175208855,
640.0212402,0.01194545813,640.0212402,0.01091329008,640.0212402,0.01096497569,640.0212402,0.01074404735,640.0212402,0.01099893171,640.0212402,0.01084191725,640.0212402,0.01194545813,
639.4350586,0.01171153132,639.4350586,0.01086325571,639.4350586,0.01096715219,639.4350586,0.01087833196,639.4350586,0.01083000004,639.4350586,0.01114389114,639.4350586,0.01171153132,
638.9953003,0.01190232858,638.9953003,0.01096922345,638.9953003,0.01062243059,638.9953003,0.01099290419,638.9953003,0.01085125934,638.9953003,0.01074571908,638.9953003,0.01190232858,
638.555542,0.01159264799,638.555542,0.0108666271,638.555542,0.01058330573,638.555542,0.01109048538,638.555542,0.0109847011,638.555542,0.01116312016,638.555542,0.01159264799,
637.9691162,0.01183066051,637.9691162,0.01082012802,637.9691162,0.0108284615,637.9691162,0.01069936529,637.9691162,0.01107258722,637.9691162,0.01104560867,637.9691162,0.01183066051,
637.5291748,0.01191791985,637.5291748,0.01101085264,637.5291748,0.01094888803,637.5291748,0.01086561847,637.5291748,0.01097174548,637.5291748,0.01084204949,637.5291748,0.01191791985,
636.9425659,0.01184124779,636.9425659,0.01087400503,636.9425659,0.01075970288,636.9425659,0.01081107836,636.9425659,0.0109415343,636.9425659,0.01122174226,636.9425659,0.01184124779,
636.5025024,0.01177219581,636.5025024,0.01070475206,636.5025024,0.01109239738,636.5025024,0.01086920127,636.5025024,0.0108177131,636.5025024,0.01080176327,636.5025024,0.01177219581,
636.062439,0.01202001981,636.062439,0.01069687214,636.062439,0.01074112859,636.062439,0.0107093947,636.062439,0.01070751064,636.062439,0.01075182203,636.062439,0.01202001981,
635.4755249,0.01180876885,635.4755249,0.01083647646,635.4755249,0.01089481544,635.4755249,0.01081901323,635.4755249,0.01088456903,635.4755249,0.01121279038,635.4755249,0.01180876885,
635.0353394,0.01198156644,635.0353394,0.01075413078,635.0353394,0.0107761547,635.0353394,0.01084908284,635.0353394,0.01117358543,635.0353394,0.0109914178,635.0353394,0.01198156644,
634.4483032,0.01169193257,634.4483032,0.01083530858,634.4483032,0.01081301551,634.4483032,0.01093574706,634.4483032,0.01104422752,634.4483032,0.01111329719,634.4483032,0.01169193257,
634.0079346,0.01180483215,634.0079346,0.01083207037,634.0079346,0.01067100465,634.0079346,0.01102630515,634.0079346,0.0109541975,634.0079346,0.01095358655,634.0079346,0.01180483215,
633.5675049,0.01160267182,633.5675049,0.01071226038,633.5675049,0.01107083447,633.5675049,0.01074054465,633.5675049,0.01086208783,633.5675049,0.01102627907,633.5675049,0.01160267182,
632.9802246,0.01187811885,632.9802246,0.01068066154,632.9802246,0.01088701095,632.9802246,0.01094771922,632.9802246,0.01083100867,632.9802246,0.01098602824,632.9802246,0.01187811885,
632.5397339,0.01167653594,632.5397339,0.01067530178,632.5397339,0.01094068494,632.5397339,0.01043885015,632.5397339,0.01088496763,632.5397339,0.01103721838,632.5397339,0.01167653594,
631.9522705,0.01159195695,631.9522705,0.01059436612,631.9522705,0.01067859214,631.9522705,0.01068556961,631.9522705,0.01067983918,631.9522705,0.01110108104,631.9522705,0.01159195695,
631.5115967,0.01157079451,631.5115967,0.0107825771,631.5115967,0.01068119146,631.5115967,0.01068028994,631.5115967,0.01095358655,631.5115967,0.01070334576,631.5115967,0.01157079451,
631.0708618,0.01170488354,631.0708618,0.01068522409,631.0708618,0.0107107209,631.0708618,0.01061704569,631.0708618,0.01074447203,631.0708618,0.01092884503,631.0708618,0.01170488354,
630.4831543,0.01194588374,630.4831543,0.01067840587,630.4831543,0.01060768217,630.4831543,0.01058097091,630.4831543,0.01079361606,630.4831543,0.01076466497,630.4831543,0.01194588374,
630.0422974,0.01200862974,630.0422974,0.01055126451,630.0422974,0.0106786713,630.0422974,0.01059380919,630.0422974,0.0105469944,630.0422974,0.01087899506,630.0422974,0.01200862974,
629.4544678,0.01164215431,629.4544678,0.01071419753,629.4544678,0.01069936529,629.4544678,0.01069787983,629.4544678,0.01062380988,629.4544678,0.01083899755,629.4544678,0.01164215431,
629.0134888,0.01186753064,629.0134888,0.01041694917,629.0134888,0.0107372012,629.0134888,0.01043977868,629.0134888,0.0108448891,629.0134888,0.01080221403,629.0134888,0.01186753064,
628.5724487,0.01185226068,628.5724487,0.01050782297,628.5724487,0.01038423087,628.5724487,0.01055272389,628.5724487,0.01060508285,628.5724487,0.01080465596,628.5724487,0.01185226068,
627.984314,0.01169108134,627.984314,0.01039154921,627.984314,0.01076593902,627.984314,0.01051103231,627.984314,0.0106159579,627.984314,0.01072892267,627.984314,0.01169108134,
627.5432129,0.01167299971,627.5432129,0.01056076027,627.5432129,0.01031222939,627.5432129,0.0106653804,627.5432129,0.0106585091,627.5432129,0.01088809967,627.5432129,0.01167299971,
626.954895,0.01175990794,626.954895,0.01057601068,626.954895,0.01065869443,626.954895,0.01059253607,626.954895,0.01061916817,626.954895,0.0106686959,626.954895,0.01175990794,
626.5136108,0.01162024587,626.5136108,0.0104477331,626.5136108,0.01032203808,626.5136108,0.01047525741,626.5136108,0.01083568018,626.5136108,0.01078244392,626.5136108,0.01162024587,
626.0722656,0.01174921636,626.0722656,0.01055548154,626.0722656,0.01074150018,626.0722656,0.01069538575,626.0722656,0.01060017571,626.0722656,0.01098634675,626.0722656,0.01174921636,
625.4837646,0.01158778276,625.4837646,0.01039661281,625.4837646,0.01062792167,625.4837646,0.01046807133,625.4837646,0.01047592051,625.4837646,0.01075155661,625.4837646,0.01158778276,
625.0422974,0.01153464057,625.0422974,0.0104158083,625.0422974,0.01034009084,625.0422974,0.01052553859,625.0422974,0.01058468502,625.0422974,0.01071568299,625.0422974,0.01153464057,
624.4536133,0.01156585012,624.4536133,0.01059821248,624.4536133,0.01066171937,624.4536133,0.01048437972,624.4536133,0.01066476945,624.4536133,0.01060296036,624.4536133,0.01156585012,
624.0120239,0.01133443974,624.0120239,0.01037012693,624.0120239,0.01068787742,624.0120239,0.01051766239,624.0120239,0.01039178763,624.0120239,0.01076718606,624.0120239,0.01133443974,
623.5703735,0.0113926325,623.5703735,0.01033433806,623.5703735,0.01048483048,623.5703735,0.01040583942,623.5703735,0.01052254159,623.5703735,0.01068429556,623.5703735,0.0113926325,
622.9814453,0.01152823493,622.9814453,0.01051448006,622.9814453,0.01060975064,622.9814453,0.01002373267,622.9814453,0.0105268117,622.9814453,0.01045316923,622.9814453,0.01152823493,
622.5396729,0.01131690387,622.5396729,0.01033783704,622.5396729,0.01060696598,622.5396729,0.01035339851,622.5396729,0.01070008241,622.5396729,0.01073897909,622.5396729,0.01131690387,
621.9505615,0.01164696738,621.9505615,0.01024182979,621.9505615,0.01044696383,621.9505615,0.01014337968,621.9505615,0.01048045512,621.9505615,0.01067177393,621.9505615,0.01164696738,
621.508667,0.01122296415,621.508667,0.01048382279,621.508667,0.01065805834,621.508667,0.01016730815,621.508667,0.01049787831,621.508667,0.01070740446,621.508667,0.01122296415,
621.0667114,0.01128276344,621.0667114,0.01019012462,621.0667114,0.01009751484,621.0667114,0.01028240938,621.0667114,0.01046857517,621.0667114,0.01061418094,621.0667114,0.01128276344,
620.477417,0.01138909813,620.477417,0.01011139899,620.477417,0.0105803078,620.477417,0.01045239996,620.477417,0.01031016186,620.477417,0.01069618203,620.477417,0.01138909813,
620.0353394,0.01139877178,620.0353394,0.0102118291,620.0353394,0.01045184303,620.0353394,0.01051649544,620.0353394,0.01048146281,620.0353394,0.01064670365,620.0353394,0.01139877178,
619.4458008,0.01122790482,619.4458008,0.00990131218,619.4458008,0.01031652372,619.4458008,0.0102231456,619.4458008,0.01015488058,619.4458008,0.01034144219,619.4458008,0.01122790482,
619.0036011,0.01136403996,619.0036011,0.01027188636,619.0036011,0.01026149653,619.0036011,0.009826689027,619.0036011,0.01000736281,619.0036011,0.0102218464,619.0036011,0.01136403996,
618.5613403,0.01114718523,618.5613403,0.01011002064,618.5613403,0.01034401357,618.5613403,0.01029317081,618.5613403,0.0102356812,618.5613403,0.01061004307,618.5613403,0.01114718523,
617.9716187,0.01137546636,617.9716187,0.01018037274,617.9716187,0.01025306806,617.9716187,0.01033139508,617.9716187,0.01027501374,617.9716187,0.0106746126,617.9716187,0.01137546636,
617.5292358,0.01125882659,617.5292358,0.01024880074,617.5292358,0.01037224755,617.5292358,0.01026441157,617.5292358,0.0102458857,617.5292358,0.01047679596,617.5292358,0.01125882659,
616.9393311,0.01125534624,616.9393311,0.009787423536,616.9393311,0.01034502126,616.9393311,0.01022113115,616.9393311,0.01005427726,616.9393311,0.01047934126,616.9393311,0.01125534624,
616.4968262,0.01123133209,616.4968262,0.009882588871,616.4968262,0.01021471806,616.4968262,0.01007473003,616.4968262,0.01038097031,616.4968262,0.01009801868,616.4968262,0.01123133209,
616.0542603,0.01123103965,616.0542603,0.009860132821,616.0542603,0.01007586904,616.0542603,0.01012157276,616.0542603,0.01014775224,616.0542603,0.01058444567,616.0542603,0.01123103965,
615.4641113,0.01140196063,615.4641113,0.00998527091,615.4641113,0.01022730675,615.4641113,0.01003583893,615.4641113,0.01004169416,615.4641113,0.01049427129,615.4641113,0.01140196063,
615.0214233,0.01124897134,615.0214233,0.009975973517,615.0214233,0.01021031849,615.0214233,0.01011033915,615.0214233,0.01008050609,615.0214233,0.0103686424,615.0214233,0.01124897134,
614.4310913,0.01111536846,614.4310913,0.009930708446,614.4310913,0.01023072563,614.4310913,0.01018180326,614.4310913,0.009844482876,614.4310913,0.01023008954,614.4310913,0.01111536846,
613.9882813,0.0111370394,613.9882813,0.01000219677,613.9882813,0.01000174694,613.9882813,0.009911693633,613.9882813,0.01007881016,613.9882813,0.01050214749,613.9882813,0.0111370394,
613.5454712,0.01102983672,613.5454712,0.009669489227,613.5454712,0.009977933951,613.5454712,0.009947156534,613.5454712,0.01010705344,613.5454712,0.01048345212,613.5454712,0.01102983672,
612.954895,0.01110838354,612.954895,0.009969430976,612.954895,0.009812497534,612.954895,0.009945619851,612.954895,0.01007502154,612.954895,0.0102347536,612.954895,0.01110838354,
612.5119019,0.0109970998,612.5119019,0.009837836958,612.5119019,0.01005168166,612.5119019,0.01004842296,612.5119019,0.01000836864,612.5119019,0.01013532467,612.5119019,0.0109970998,
612.0689087,0.01085908897,612.0689087,0.009805348702,612.0689087,0.00994053483,612.0689087,0.009843370877,612.0689087,0.01005880814,612.0689087,0.01001793146,612.0689087,0.01085908897,
611.4780884,0.01085773483,611.4780884,0.009677112103,611.4780884,0.009823670611,611.4780884,0.009838233702,611.4780884,0.009845833294,611.4780884,0.01007515378,611.4780884,0.01085773483,
611.0349121,0.010857841,611.0349121,0.009661045857,611.0349121,0.009764125571,611.0349121,0.009979469702,611.0349121,0.009886058047,611.0349121,0.01006275509,611.0349121,0.010857841,
610.4439697,0.01101512741,610.4439697,0.009634287097,610.4439697,0.009800132364,610.4439697,0.01001364086,610.4439697,0.009797563776,610.4439697,0.009938601404,610.4439697,0.01101512741,
610.0006714,0.01110867597,610.0006714,0.00961409416,610.0006714,0.009771115147,610.0006714,0.009697070345,610.0006714,0.009847607464,610.0006714,0.01020175871,610.0006714,0.01110867597,
609.557373,0.0109966211,609.557373,0.009826609865,609.557373,0.009978781454,609.557373,0.01000664756,609.557373,0.0100819096,609.557373,0.01012673974,609.557373,0.0109966211,
608.9661865,0.01103188097,608.9661865,0.009687435813,608.9661865,0.009897524491,608.9661865,0.009839611128,608.9661865,0.009898848832,608.9661865,0.01004733704,608.9661865,0.01103188097,
608.5227051,0.01084536687,608.5227051,0.009594033472,608.5227051,0.009902106598,608.5227051,0.009827748872,608.5227051,0.009896015748,608.5227051,0.00986169558,608.5227051,0.01084536687,
607.9313354,0.01082899235,607.9313354,0.009653316811,607.9313354,0.009710730053,607.9313354,0.009483162314,607.9313354,0.01000370644,607.9313354,0.01014414895,607.9313354,0.01082899235,
607.487793,0.0108313011,607.487793,0.009862780571,607.487793,0.009808763862,607.487793,0.009685635567,607.487793,0.009755045176,607.487793,0.0100309914,607.487793,0.0108313011,
607.0441284,0.01087076683,607.0441284,0.009497899562,607.0441284,0.009741199203,607.0441284,0.009837836958,607.0441284,0.00959985517,607.0441284,0.009648606181,607.0441284,0.01087076683,
606.4525757,0.01084629633,606.4525757,0.00952367112,606.4525757,0.009518061765,606.4525757,0.009643180296,606.4525757,0.009614173323,606.4525757,0.009701994248,606.4525757,0.01084629633,
606.0087891,0.01076264773,606.0087891,0.009405041113,606.0087891,0.009486999363,606.0087891,0.009705250151,606.0087891,0.009801138192,606.0087891,0.009731245227,606.0087891,0.01076264773,
605.5650024,0.0108230738,605.5650024,0.009341427125,605.5650024,0.00953229703,605.5650024,0.009588131681,605.5650024,0.009633016773,605.5650024,0.009659722447,605.5650024,0.0108230738,
604.9731445,0.0106438389,604.9731445,0.009294139221,604.9731445,0.009791447781,604.9731445,0.009645720944,604.9731445,0.009667742066,604.9731445,0.009691538289,604.9731445,0.0106438389,
604.5292358,0.01061792113,604.5292358,0.009249897674,604.5292358,0.009553968906,604.5292358,0.009479485452,604.5292358,0.009605519474,604.5292358,0.009732966311,604.5292358,0.01061792113,
603.9372559,0.01067509037,603.9372559,0.00944813434,603.9372559,0.00940247532,603.9372559,0.009707977064,603.9372559,0.009603269398,603.9372559,0.009602978826,603.9372559,0.01067509037,
603.4932251,0.01067723893,603.4932251,0.009482421912,603.4932251,0.009592763148,603.4932251,0.009523247369,603.4932251,0.009721715003,603.4932251,0.009643286467,603.4932251,0.01067723893,
603.0490723,0.01068172231,603.0490723,0.009221894667,603.0490723,0.00935806334,603.0490723,0.009390756488,603.0490723,0.00957042817,603.0490723,0.009551718831,603.0490723,0.01068172231,
602.4568481,0.01038789004,602.4568481,0.009230012074,602.4568481,0.009591069072,602.4568481,0.009365284815,602.4568481,0.009426229633,602.4568481,0.009600438178,602.4568481,0.01038789004,
602.0126343,0.01041387301,602.0126343,0.009190298617,602.0126343,0.009489379823,602.0126343,0.00928030815,602.0126343,0.00957535021,602.0126343,0.00937261153,602.0126343,0.01041387301,
601.5683594,0.01062532235,601.5683594,0.009356450289,601.5683594,0.00956407655,601.5683594,0.009371024556,601.5683594,0.009504434653,601.5683594,0.009629391134,601.5683594,0.01062532235,
600.9758911,0.01030729897,600.9758911,0.009046491235,600.9758911,0.009319210425,600.9758911,0.009447129443,600.9758911,0.00945302844,600.9758911,0.009413452819,600.9758911,0.01030729897,
600.5314941,0.01024880074,600.5314941,0.00904117804,600.5314941,0.00929035712,600.5314941,0.009164811112,600.5314941,0.009447816759,600.5314941,0.009470542893,600.5314941,0.01024880074,
599.9389038,0.01030205097,599.9389038,0.009321008809,599.9389038,0.009238949977,599.9389038,0.009022333659,599.9389038,0.009559605271,599.9389038,0.009348065592,599.9389038,0.01030205097,
599.4943848,0.0102807926,599.4943848,0.008931637742,599.4943848,0.009091372602,599.4943848,0.009182155132,599.4943848,0.009237019345,599.4943848,0.009279753082,599.4943848,0.0102807926,
599.0498047,0.01024108846,599.0498047,0.009353461675,599.0498047,0.009207695723,599.0498047,0.009154209867,599.0498047,0.009203544818,599.0498047,0.009353673086,599.0498047,0.01024108846,
598.4569702,0.01013079379,598.4569702,0.009156906046,598.4569702,0.009189240634,598.4569702,0.009012343362,598.4569702,0.008864631876,598.4569702,0.009113207459,598.4569702,0.01013079379,
598.0122681,0.009970650077,598.0122681,0.008791877888,598.0122681,0.009073265828,598.0122681,0.00909536425,598.0122681,0.008945510723,598.0122681,0.009033963084,598.0122681,0.009970650077,
597.5675049,0.009995548055,597.5675049,0.008763931692,597.5675049,0.009099514224,597.5675049,0.008949394338,597.5675049,0.009151672013,597.5675049,0.009212323464,597.5675049,0.009995548055,
596.9744263,0.01019407343,596.9744263,0.008938824758,596.9744263,0.008920354769,596.9744263,0.009037345648,596.9744263,0.009367215447,596.9744263,0.009055582806,596.9744263,0.01019407343,
596.5296021,0.01027763821,596.5296021,0.008866798133,596.5296021,0.009033169597,596.5296021,0.008852320723,596.5296021,0.009133800864,596.5296021,0.009132716805,596.5296021,0.01027763821,
595.9363403,0.0101959547,595.9363403,0.008825585246,595.9363403,0.009216262959,595.9363403,0.00910556782,595.9363403,0.009316856973,595.9363403,0.009067318402,595.9363403,0.0101959547,
595.491333,0.01006460935,595.491333,0.008848516271,595.491333,0.008916920051,595.491333,0.008950160816,595.491333,0.00887514744,595.491333,0.009153575636,595.491333,0.01006460935,
595.0463257,0.009938336909,595.0463257,0.008677620441,595.0463257,0.008878238499,595.0463257,0.008887459524,595.0463257,0.00900370162,595.0463257,0.008868621662,595.0463257,0.009938336909,
594.4528809,0.009927663021,594.4528809,0.008603286929,594.4528809,0.008893430233,594.4528809,0.008756060153,594.4528809,0.008831133135,594.4528809,0.008880695328,594.4528809,0.009927663021,
594.0076904,0.01009523682,594.0076904,0.008468779735,594.0076904,0.008749166504,594.0076904,0.008943448775,594.0076904,0.008927357383,594.0076904,0.008905690163,594.0076904,0.01009523682,
593.5625,0.009795260616,593.5625,0.008643819019,593.5625,0.008911292069,593.5625,0.008761739358,593.5625,0.008803474717,593.5625,0.009030315094,593.5625,0.009795260616,
592.968811,0.009843741544,592.968811,0.008622324094,592.968811,0.00869507622,592.968811,0.008748480119,592.968811,0.008835121989,592.968811,0.008928863332,592.968811,0.009843741544,
592.5234375,0.009847369045,592.5234375,0.008537018672,592.5234375,0.008660402149,592.5234375,0.008749694563,592.5234375,0.008565293625,592.5234375,0.00889271684,592.5234375,0.009847369045,
591.9296265,0.009718512185,591.9296265,0.008437818848,591.9296265,0.008486518636,591.9296265,0.008653641678,591.9296265,0.008769399486,591.9296265,0.008647093549,591.9296265,0.009718512185,
591.4841309,0.009803732857,591.4841309,0.008259987459,591.4841309,0.008751833811,591.4841309,0.008545862511,591.4841309,0.008652294986,591.4841309,0.008671334945,591.4841309,0.009803732857,
591.0386353,0.009460277855,591.0386353,0.008467592299,591.0386353,0.00852703955,591.0386353,0.008553729393,591.0386353,0.00859578792,591.0386353,0.008741533384,591.0386353,0.009460277855,
590.4445801,0.009573391639,590.4445801,0.008415833116,590.4445801,0.008359515108,590.4445801,0.008776107803,590.4445801,0.008660164662,590.4445801,0.008622852154,590.4445801,0.009573391639,
589.9989624,0.009559763595,589.9989624,0.008227511309,589.9989624,0.008418578655,589.9989624,0.00870619528,589.9989624,0.008581029251,589.9989624,0.008472211659,589.9989624,0.009559763595,
589.5532837,0.009420172311,589.5532837,0.008247798309,589.5532837,0.008273469284,589.5532837,0.008545043878,589.5532837,0.008367695846,589.5532837,0.008471260779,589.5532837,0.009420172311,
588.9589844,0.009369728155,588.9589844,0.007980153896,588.9589844,0.008218910545,588.9589844,0.008179605938,588.9589844,0.008390919305,588.9589844,0.008257691748,588.9589844,0.009369728155,
588.5131836,0.009432843886,588.5131836,0.008054169826,588.5131836,0.008033943363,588.5131836,0.008250990883,588.5131836,0.008448059671,588.5131836,0.008306951262,588.5131836,0.009432843886,
588.0673218,0.009456546977,588.0673218,0.008107256144,588.0673218,0.007945061661,588.0673218,0.008114614524,588.0673218,0.008175780997,588.0673218,0.008489553817,588.0673218,0.009456546977,
587.4727783,0.009401628748,587.4727783,0.008009394631,587.4727783,0.00800857693,587.4727783,0.008123793639,587.4727783,0.00835479144,587.4727783,0.008470284753,587.4727783,0.009401628748,
587.0268555,0.009206295013,587.0268555,0.007930456661,587.0268555,0.008150881156,587.0268555,0.008105278946,587.0268555,0.008050134405,587.0268555,0.008659425192,587.0268555,0.009206295013,
586.4321289,0.009389936924,586.4321289,0.007789990865,586.4321289,0.008287453093,586.4321289,0.007982526906,586.4321289,0.008006652817,586.4321289,0.008206881583,586.4321289,0.009389936924,
585.9860229,0.008969319984,585.9860229,0.00774830021,585.9860229,0.008163647726,585.9860229,0.007851348259,585.9860229,0.00819640886,585.9860229,0.00791698508,585.9860229,0.008969319984,
585.539917,0.008961207233,585.539917,0.007646303624,585.539917,0.007906519808,585.539917,0.00773862889,585.539917,0.007977596484,585.539917,0.007929955609,585.539917,0.008961207233,
584.9450073,0.008920169435,584.9450073,0.007500609849,584.9450073,0.008099212311,584.9450073,0.007840489037,584.9450073,0.007805039641,584.9450073,0.007975249551,584.9450073,0.008920169435,
584.4987183,0.008769953623,584.4987183,0.00732505694,584.4987183,0.007771938574,584.4987183,0.008065113798,584.4987183,0.007909366861,584.4987183,0.007980470546,584.4987183,0.008769953623,
584.0524292,0.008784931153,584.0524292,0.00758386869,584.0524292,0.007796210703,584.0524292,0.007702476345,584.0524292,0.007693465333,584.0524292,0.007931379601,584.0524292,0.008784931153,
583.4572754,0.008744253777,583.4572754,0.007435773034,583.4572754,0.007679790724,583.4572754,0.00757746771,583.4572754,0.007600227371,583.4572754,0.007705612108,583.4572754,0.008744253777,
583.0108643,0.008578626439,583.0108643,0.007281989325,583.0108643,0.007740368135,583.0108643,0.007299547549,583.0108643,0.007476643659,583.0108643,0.00761376787,583.0108643,0.008578626439,
582.5643921,0.008600831032,582.5643921,0.007027224638,582.5643921,0.007400962524,582.5643921,0.007404464297,582.5643921,0.007495289668,582.5643921,0.007415075786,582.5643921,0.008600831032,
581.9690552,0.0084540518,581.9690552,0.007433403283,581.9690552,0.00748509774,581.9690552,0.007475353312,581.9690552,0.007463265676,581.9690552,0.007553418633,581.9690552,0.0084540518,
581.5224609,0.008421111852,581.5224609,0.007248454262,581.5224609,0.007367681246,581.5224609,0.007350225467,581.5224609,0.007427478209,581.5224609,0.007460737601,581.5224609,0.008421111852,
580.9269409,0.008351440541,580.9269409,0.007172312587,580.9269409,0.007298994809,580.9269409,0.007053244393,580.9269409,0.00732108159,580.9269409,0.007612688001,580.9269409,0.008351440541,
580.4802246,0.008137904108,580.4802246,0.006934524514,580.4802246,0.007345407736,580.4802246,0.007129339036,580.4802246,0.00731892325,580.4802246,0.007379924413,580.4802246,0.008137904108,
580.0334473,0.00824582018,580.0334473,0.006978636142,580.0334473,0.007167707197,580.0334473,0.007029276807,580.0334473,0.00731015671,580.0334473,0.00726795895,580.0334473,0.00824582018,
579.4377441,0.007914480753,579.4377441,0.006850206293,579.4377441,0.006860883441,579.4377441,0.00696711475,579.4377441,0.007031223737,579.4377441,0.006981608458,579.4377441,0.007914480753,
578.9908447,0.008093278855,578.9908447,0.006759463344,578.9908447,0.006808237638,578.9908447,0.006900095847,578.9908447,0.006800796371,578.9908447,0.006949911825,578.9908447,0.008093278855,
578.5439453,0.008084206842,578.5439453,0.006719711237,578.5439453,0.00667189341,578.5439453,0.006697102915,578.5439453,0.006917349063,578.5439453,0.007094973698,578.5439453,0.008084206842,
577.947937,0.007990304381,577.947937,0.006520770956,577.947937,0.006683669984,577.947937,0.006694947369,577.947937,0.006866300944,577.947937,0.006864644121,577.947937,0.007990304381,
577.5009155,0.00772534823,577.5009155,0.006498856004,577.5009155,0.006694079842,577.5009155,0.006635119673,577.5009155,0.00674439827,577.5009155,0.006910169031,577.5009155,0.00772534823,
577.053833,0.007603941951,577.053833,0.0064743408,577.053833,0.006614697166,577.053833,0.00655159587,577.053833,0.006674732082,577.053833,0.006841607392,577.053833,0.007603941951,
576.4576416,0.007588057313,576.4576416,0.006308237556,576.4576416,0.006655333098,576.4576416,0.006435429677,576.4576416,0.006509918254,576.4576416,0.006505451631,576.4576416,0.007588057313,
576.010437,0.007556105033,576.010437,0.006312098354,576.010437,0.006614040118,576.010437,0.006522452924,576.010437,0.006481803022,576.010437,0.006748920307,576.010437,0.007556105033,
575.5631714,0.007455628831,575.5631714,0.006226850674,575.5631714,0.006220443174,575.5631714,0.006305243354,575.5631714,0.006426602136,575.5631714,0.006477966905,575.5631714,0.007455628831,
574.9667358,0.007235846482,574.9667358,0.006111716852,574.9667358,0.006131012924,574.9667358,0.00630805362,574.9667358,0.006562843453,574.9667358,0.006321054883,574.9667358,0.007235846482,
574.5193481,0.007155338302,574.5193481,0.005994776264,574.5193481,0.005998292938,574.5193481,0.00602556346,574.5193481,0.00614188239,574.5193481,0.006190902553,574.5193481,0.007155338302,
574.0719604,0.007285938133,574.0719604,0.005913763307,574.0719604,0.006119881291,574.0719604,0.006113528274,574.0719604,0.005984409247,574.0719604,0.00613153819,574.0719604,0.007285938133,
573.4752808,0.006931263022,573.4752808,0.005677580833,573.4752808,0.005825235508,573.4752808,0.00586445909,573.4752808,0.006162860431,573.4752808,0.006003148854,573.4752808,0.006931263022,
573.027771,0.006889549084,573.027771,0.005717683118,573.027771,0.005784808192,573.027771,0.005825839005,573.027771,0.005827150773,573.027771,0.005963649601,573.027771,0.006889549084,
572.4309692,0.006865091156,572.4309692,0.00562958885,572.4309692,0.005628146231,572.4309692,0.005823372863,572.4309692,0.005753723439,572.4309692,0.005813324824,572.4309692,0.006865091156,
571.9833374,0.006738009397,571.9833374,0.0054800082,571.9833374,0.005519201048,571.9833374,0.005574679933,571.9833374,0.005720804445,571.9833374,0.005807316862,571.9833374,0.006738009397,
571.5356445,0.006614539307,571.5356445,0.005384177901,571.5356445,0.005580133758,571.5356445,0.005722220987,571.5356445,0.005598252639,571.5356445,0.005634335335,571.5356445,0.006614539307,
570.9385986,0.006498987321,570.9385986,0.005418277346,570.9385986,0.005428106524,570.9385986,0.005777568091,570.9385986,0.005554910284,570.9385986,0.005535980221,570.9385986,0.006498987321,
570.4907837,0.006407976151,570.4907837,0.005063132849,570.4907837,0.005212465301,570.4907837,0.00537660392,570.4907837,0.005413926207,570.4907837,0.005393272731,570.4907837,0.006407976151,
570.0429077,0.006259203888,570.0429077,0.00517880125,570.0429077,0.005302623846,570.0429077,0.00520698959,570.0429077,0.005308624357,570.0429077,0.005213906057,570.0429077,0.006259203888,
569.4456787,0.006157845259,569.4456787,0.004954983946,569.4456787,0.005003293976,569.4456787,0.005046869628,569.4456787,0.005123320501,569.4456787,0.005308650434,569.4456787,0.006157845259,
568.9976807,0.006096438039,568.9976807,0.004813749343,568.9976807,0.004951579962,568.9976807,0.005110329017,568.9976807,0.005147628486,568.9976807,0.005158918444,568.9976807,0.006096438039,
568.5496826,0.005857689772,568.5496826,0.004632554948,568.5496826,0.004951056559,568.5496826,0.004721127916,568.5496826,0.004789591301,568.5496826,0.004925529007,568.5496826,0.005857689772,
567.9522095,0.005779168103,567.9522095,0.004614397883,567.9522095,0.004629206378,567.9522095,0.004826994147,567.9522095,0.004762424156,567.9522095,0.004664371256,567.9522095,0.005779168103,
567.5040283,0.005775784142,567.5040283,0.004423976876,567.5040283,0.004441760015,567.5040283,0.004451724235,567.5040283,0.00462407805,567.5040283,0.004654349759,567.5040283,0.005775784142,
567.0558472,0.00540483091,567.0558472,0.004295960534,567.0558472,0.004291019402,567.0558472,0.004602625035,567.0558472,0.004474974237,567.0558472,0.004562520888,567.0558472,0.00540483091,
566.4581909,0.005448001437,566.4581909,0.004254185595,566.4581909,0.004541306291,566.4581909,0.004412679933,566.4581909,0.00445747748,566.4581909,0.004477119073,566.4581909,0.005448001437,
566.0098877,0.005307576153,566.0098877,0.00417247694,566.0098877,0.004151307512,566.0098877,0.00419051107,566.0098877,0.004292169586,566.0098877,0.004469429608,566.0098877,0.005307576153,
