is_2_9_7uM,,is_2_9_15uM1,,is_2_9_31uM2,,is_2_9_15uM,,is_2_9_31uM,,is_2_9_62uM,,is_2_9_125uM,,is_2_9_250uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
694.5281372,0.007432902697,694.5281372,0.007690540515,694.5281372,0.007776945829,694.5281372,0.01022624597,694.5281372,0.01022796892,694.5281372,0.01045319531,694.5281372,0.009457393549,694.5281372,0.01126762014,
693.9515381,0.008383609354,693.9515381,0.008669486269,693.9515381,0.008915334009,693.9515381,0.01132306736,693.9515381,0.01108352747,693.9515381,0.01122065354,693.9515381,0.01033362187,693.9515381,0.01205834374,
693.519043,0.008568065241,693.519043,0.008715755306,693.519043,0.009052939713,693.519043,0.01121735945,693.519043,0.01167523302,693.519043,0.01141450368,693.519043,0.01109239738,693.519043,0.01221712958,
692.9422607,0.009297973476,692.9422607,0.00957688503,692.9422607,0.009660542943,692.9422607,0.0118572358,692.9422607,0.01204681955,692.9422607,0.01251150947,692.9422607,0.01140780654,692.9422607,0.01294882782,
692.5096436,0.009613061324,692.5096436,0.01023022179,692.5096436,0.01007788256,692.5096436,0.01220746525,692.5096436,0.01250836626,692.5096436,0.01255872287,692.5096436,0.01201453805,692.5096436,0.01338335592,
691.9326782,0.01021795068,691.9326782,0.01032932755,691.9326782,0.01036037039,691.9326782,0.01292253286,691.9326782,0.0130897183,691.9326782,0.01304508839,691.9326782,0.01240833569,691.9326782,0.01401108783,
691.499939,0.01082708128,691.499939,0.01100408193,691.499939,0.01108158939,691.499939,0.01312834956,691.499939,0.01342903543,691.499939,0.01363698952,691.499939,0.01281590108,691.499939,0.01439391077,
691.0670776,0.01106634643,691.0670776,0.01102519035,691.0670776,0.01126977149,691.0670776,0.0134373121,691.0670776,0.01363781746,691.0670776,0.01375926659,691.0670776,0.01329289284,691.0670776,0.01514539775,
690.4898682,0.01121770497,690.4898682,0.01150928158,690.4898682,0.01192366704,690.4898682,0.01376955304,690.4898682,0.01411557943,690.4898682,0.01445061527,690.4898682,0.01365632936,690.4898682,0.0151584791,
690.0568848,0.01147002354,690.0568848,0.01175706182,690.0568848,0.01224836148,690.0568848,0.01448131166,690.0568848,0.01438882668,690.0568848,0.01437199581,690.0568848,0.0136196008,690.0568848,0.01527756453,
689.4794922,0.01215613727,689.4794922,0.01236942131,689.4794922,0.01243547909,689.4794922,0.01474498771,689.4794922,0.01469857991,689.4794922,0.01517700125,689.4794922,0.01447023172,689.4794922,0.01663576998,
689.0463867,0.01247594319,689.0463867,0.01246038545,689.0463867,0.01252509747,689.0463867,0.01480543334,689.0463867,0.01514563896,689.0463867,0.01533585973,689.0463867,0.01433555502,689.0463867,0.01601049304,
688.468811,0.01283419132,688.468811,0.01293002628,688.468811,0.01307944767,688.468811,0.0154022621,688.468811,0.01545204408,688.468811,0.01543568168,688.468811,0.01464438718,688.468811,0.01642895676,
688.0355225,0.01325878315,688.0355225,0.01324012876,688.0355225,0.01351853926,688.0355225,0.01557121053,688.0355225,0.01613736339,688.0355225,0.01565189846,688.0355225,0.01534283161,688.0355225,0.01667762361,
687.4577637,0.01320442278,687.4577637,0.01345154364,687.4577637,0.01373468526,687.4577637,0.01591013744,687.4577637,0.01609112881,687.4577637,0.015781831,687.4577637,0.01535240561,687.4577637,0.01723065041,
687.024353,0.01377484389,687.024353,0.01391942427,687.024353,0.01394938864,687.024353,0.01608610526,687.024353,0.01619029231,687.024353,0.01650157571,687.024353,0.01555811707,687.024353,0.01749812998,
686.4464111,0.01425026916,686.4464111,0.01514673792,686.4464111,0.01469649188,686.4464111,0.01737996936,686.4464111,0.0172191225,686.4464111,0.01760362461,686.4464111,0.0171567779,686.4464111,0.01812800765,
686.0128784,0.0147242602,686.0128784,0.01501579024,686.0128784,0.01527820807,686.0128784,0.01733621582,686.0128784,0.01774034463,686.0128784,0.01772562228,686.0128784,0.0165408887,686.0128784,0.01856823824,
685.4347534,0.01445460226,685.4347534,0.01467544585,685.4347534,0.01459732093,685.4347534,0.01705550775,685.4347534,0.0173663348,685.4347534,0.01719526015,685.4347534,0.0165832974,685.4347534,0.01834092662,
685.0010376,0.01455191988,685.0010376,0.01484352164,685.0010376,0.01548442151,685.0010376,0.01699044183,685.0010376,0.01749341376,685.0010376,0.01734171063,685.0010376,0.01712015457,685.0010376,0.01850013435,
684.5673218,0.01492986176,684.5673218,0.01494601741,684.5673218,0.01528713666,684.5673218,0.01715300605,684.5673218,0.01732544042,684.5673218,0.01758243702,684.5673218,0.01675994322,684.5673218,0.0186654292,
683.9888916,0.01498800237,683.9888916,0.0154783316,683.9888916,0.01549598295,683.9888916,0.01765007339,683.9888916,0.01767228916,683.9888916,0.01817602478,683.9888916,0.01733193174,683.9888916,0.01878150739,
683.5550537,0.01536200661,683.5550537,0.01568163373,683.5550537,0.01576505415,683.5550537,0.01841853745,683.5550537,0.01763807796,683.5550537,0.01813251525,683.5550537,0.01743523218,683.5550537,0.01903409511,
682.9764404,0.015697442,682.9764404,0.01584628783,682.9764404,0.01625354588,682.9764404,0.01824828982,682.9764404,0.0183713045,682.9764404,0.01822564006,682.9764404,0.01751931198,682.9764404,0.019618297,
682.5424194,0.01542028598,682.5424194,0.01610539295,682.5424194,0.01623210311,682.5424194,0.0180727113,682.5424194,0.01835761406,682.5424194,0.01846631616,682.5424194,0.017900493,682.5424194,0.01956673525,
681.9636841,0.01606595889,681.9636841,0.01615552418,681.9636841,0.01638567448,681.9636841,0.01850588806,681.9636841,0.01868983172,681.9636841,0.01881010644,681.9636841,0.017951129,681.9636841,0.01962300949,
681.529541,0.01607793942,681.529541,0.01597565971,681.529541,0.01670788601,681.529541,0.01873104461,681.529541,0.01889826544,681.529541,0.01887282357,681.529541,0.01801261678,681.529541,0.02034028247,
680.9505615,0.01605406031,680.9505615,0.0167217683,680.9505615,0.01652206481,680.9505615,0.01881654002,680.9505615,0.01933297142,680.9505615,0.01935286447,680.9505615,0.01839947142,680.9505615,0.01993952878,
680.5162354,0.01632729359,680.5162354,0.01643817686,680.5162354,0.01663447917,680.5162354,0.01897860132,680.5162354,0.01905010641,680.5162354,0.01949341223,680.5162354,0.0185627006,680.5162354,0.02026783302,
679.9371338,0.01655713096,679.9371338,0.01686014794,679.9371338,0.01700823568,679.9371338,0.01947221346,679.9371338,0.01933299936,679.9371338,0.01924872771,679.9371338,0.01868312992,679.9371338,0.02056218497,
679.5026855,0.01654481515,679.5026855,0.01710714959,679.5026855,0.0176242739,679.5026855,0.01952842064,679.5026855,0.01950115524,679.5026855,0.01936574839,679.5026855,0.01868956164,679.5026855,0.02067122422,
679.0682373,0.01682312042,679.0682373,0.01727757044,679.0682373,0.01739185117,679.0682373,0.01963497885,679.0682373,0.01946330629,679.0682373,0.01964613795,679.0682373,0.01873534173,679.0682373,0.02090315707,
678.4888306,0.01703448221,678.4888306,0.01749182306,678.4888306,0.01736727916,678.4888306,0.01973842271,678.4888306,0.01954742894,678.4888306,0.0197970476,678.4888306,0.01906866021,678.4888306,0.0211234726,
678.0541992,0.01771591417,678.0541992,0.01788320392,678.0541992,0.0179873351,678.0541992,0.02045670152,678.0541992,0.02044267207,678.0541992,0.02036803402,678.0541992,0.01960646175,678.0541992,0.02144728787,
677.4746094,0.01765500754,677.4746094,0.0185441412,677.4746094,0.01838234998,677.4746094,0.02066465467,677.4746094,0.0205255188,677.4746094,0.0207996536,677.4746094,0.02012358978,677.4746094,0.0216190666,
677.039856,0.0174254775,677.039856,0.01792949252,677.039856,0.0180213321,677.039856,0.02008322068,677.039856,0.02008951083,677.039856,0.02010550536,677.039856,0.01939102821,677.039856,0.02135480195,
676.460083,0.01739268564,676.460083,0.01787511073,676.460083,0.0178616792,676.460083,0.02005188167,676.460083,0.02034815028,676.460083,0.01987917535,676.460083,0.01954393461,676.460083,0.02179771848,
676.0252075,0.01791268773,676.0252075,0.01827053539,676.0252075,0.01841632277,676.0252075,0.0208916124,676.0252075,0.02064687386,676.0252075,0.02130681463,676.0252075,0.02063085698,676.0252075,0.02194491401,
675.4452515,0.01757054962,675.4452515,0.01791271381,675.4452515,0.01808401756,675.4452515,0.02024892718,675.4452515,0.02033729851,675.4452515,0.02055464126,675.4452515,0.01998527907,675.4452515,0.02196593396,
675.0101929,0.01803873666,675.0101929,0.01821702905,675.0101929,0.01803622767,675.0101929,0.02031529881,675.0101929,0.02080264129,675.0101929,0.02068922482,675.0101929,0.01980078779,675.0101929,0.02128702216,
674.4300537,0.01770094968,674.4300537,0.01816082932,674.4300537,0.01829777844,674.4300537,0.02062534727,674.4300537,0.02062048763,674.4300537,0.02074572444,674.4300537,0.01998812519,674.4300537,0.02188918181,
673.994873,0.01785755157,673.994873,0.01798663475,673.994873,0.01831435598,673.994873,0.02068471722,673.994873,0.02050543763,673.994873,0.02079422213,673.994873,0.01995063946,673.994873,0.02154137008,
673.5596924,0.01818085648,673.5596924,0.01840984263,673.5596924,0.01829453744,673.5596924,0.02037280984,673.5596924,0.0206195116,673.5596924,0.02062678523,673.5596924,0.01993318647,673.5596924,0.02170309052,
672.979248,0.01830652542,672.979248,0.01794222742,672.979248,0.01865921356,672.979248,0.02093716525,672.979248,0.02075425163,672.979248,0.02129561268,672.979248,0.02034405433,672.979248,0.02189696953,
672.5438843,0.01796416007,672.5438843,0.01797190309,672.5438843,0.01856426708,672.5438843,0.0206191577,672.5438843,0.02091312595,672.5438843,0.02110553719,672.5438843,0.01991399936,672.5438843,0.02171800472,
671.9633179,0.01789062098,671.9633179,0.0181947574,671.9633179,0.01871955954,671.9633179,0.02058240585,671.9633179,0.02110455744,671.9633179,0.0209280923,671.9633179,0.02039443143,671.9633179,0.0220487453,
671.527832,0.01804127358,671.527832,0.01847304218,671.527832,0.01827223599,671.527832,0.02087770589,671.527832,0.02092447877,671.527832,0.0212990921,671.527832,0.02040807903,671.527832,0.02205645293,
670.9470825,0.01837206073,670.9470825,0.01844776049,670.9470825,0.01862446405,670.9470825,0.0208900366,670.9470825,0.02103738673,670.9470825,0.02139659598,670.9470825,0.02055436932,670.9470825,0.02180373482,
670.5114746,0.01853344217,670.5114746,0.01858998835,670.5114746,0.01866332069,670.5114746,0.02064106427,670.5114746,0.02129006758,670.5114746,0.02105485834,670.5114746,0.02031939477,670.5114746,0.02244706266,
669.930542,0.01945166476,669.930542,0.01912186667,669.930542,0.01900331862,669.930542,0.02177273296,669.930542,0.02171974629,669.930542,0.02224841714,669.930542,0.02101613954,669.930542,0.0227393508,
669.494751,0.01901235059,669.494751,0.01917570271,669.494751,0.01934680156,669.494751,0.02214758843,669.494751,0.02187723108,669.494751,0.02163239941,669.494751,0.02105344459,669.494751,0.02294338122,
669.0588989,0.01835845038,669.0588989,0.01858090982,669.0588989,0.01885611564,669.0588989,0.02098511346,669.0588989,0.02165321447,669.0588989,0.02107466571,669.0588989,0.02043572627,669.0588989,0.02234913222,
668.4777222,0.01852212474,668.4777222,0.01845089346,668.4777222,0.01859244704,668.4777222,0.02122939005,668.4777222,0.02076714858,668.4777222,0.02108648792,668.4777222,0.02070488967,668.4777222,0.02218727954,
668.041748,0.01757723466,668.041748,0.0183134377,668.041748,0.01840914041,668.041748,0.02069438249,668.041748,0.02060824633,668.041748,0.02085410431,668.041748,0.02040843107,668.041748,0.02207165025,
667.4603882,0.01739672758,667.4603882,0.01796305366,667.4603882,0.01791999675,667.4603882,0.0204510577,667.4603882,0.02009138092,667.4603882,0.0201777406,667.4603882,0.0196157787,667.4603882,0.02146844752,
667.024292,0.01741755567,667.024292,0.01800638437,667.024292,0.01738185436,667.024292,0.01988272555,667.024292,0.02035151422,667.024292,0.02012350969,667.024292,0.01926664263,667.024292,0.02128732018,
666.442749,0.01701905578,666.442749,0.01736746728,666.442749,0.01728847995,666.442749,0.01939414069,666.442749,0.02013587393,666.442749,0.02015452832,666.442749,0.01923013851,666.442749,0.02085209452,
666.0064697,0.01672701351,666.0064697,0.01683062688,666.0064697,0.01702995971,666.0064697,0.01948956773,666.0064697,0.01981761307,666.0064697,0.01973695867,666.0064697,0.01915757544,666.0064697,0.02093241177,
665.5701904,0.01657493412,665.5701904,0.01678464189,665.5701904,0.01708943211,665.5701904,0.01974960975,665.5701904,0.01952194981,665.5701904,0.01984064281,665.5701904,0.01901062019,665.5701904,0.02082376741,
664.9884033,0.01666694507,664.9884033,0.01680980064,664.9884033,0.01662261784,664.9884033,0.01921793632,664.9884033,0.01918820105,664.9884033,0.01955056936,664.9884033,0.01875031553,664.9884033,0.0204913523,
664.5519409,0.01648243144,664.5519409,0.01652811468,664.5519409,0.0170139689,664.5519409,0.01898828149,664.5519409,0.01904715784,664.5519409,0.01951120049,664.5519409,0.01858109981,664.5519409,0.02006532811,
663.9699707,0.01624967717,663.9699707,0.01640137471,663.9699707,0.01650305465,663.9699707,0.01915332861,663.9699707,0.01911553741,663.9699707,0.01896670274,663.9699707,0.01859882288,663.9699707,0.02027214505,
663.5333862,0.01586653106,663.5333862,0.01650310867,663.5333862,0.01663221978,663.5333862,0.01901543327,663.5333862,0.01885162853,663.5333862,0.01908651181,663.5333862,0.01855432615,663.5333862,0.0203177128,
662.9512329,0.01588409208,662.9512329,0.01637043431,662.9512329,0.01632920094,662.9512329,0.01877455972,662.9512329,0.01885995455,662.9512329,0.01900561713,662.9512329,0.01833579503,662.9512329,0.0199991297,
662.5145264,0.01625053771,662.5145264,0.0165723525,662.5145264,0.01622484811,662.5145264,0.01832504757,662.5145264,0.01875088364,662.5145264,0.01900994405,662.5145264,0.01812660508,662.5145264,0.02014964819,
661.9321899,0.01576389931,661.9321899,0.01606072113,661.9321899,0.0162953902,661.9321899,0.01868872344,661.9321899,0.01903947629,661.9321899,0.01893511973,661.9321899,0.01816290803,661.9321899,0.01992852427,
661.4953613,0.01570042036,661.4953613,0.01604175754,661.4953613,0.0162807703,661.4953613,0.01861562952,661.4953613,0.01860892773,661.4953613,0.01872634329,661.4953613,0.01820139959,661.4953613,0.01985776797,
661.0584717,0.01555060502,661.0584717,0.01596319862,661.0584717,0.01634145714,661.0584717,0.01825139485,661.0584717,0.01861665584,661.0584717,0.01902844198,661.0584717,0.01823508926,661.0584717,0.01977930218,
660.4758911,0.01562680677,660.4758911,0.01586041041,660.4758911,0.01634487137,660.4758911,0.01850648224,660.4758911,0.01863211207,660.4758911,0.01871166751,660.4758911,0.01806199737,660.4758911,0.01964169554,
660.0388794,0.01581680961,660.0388794,0.01604938507,660.0388794,0.01617935672,660.0388794,0.01872145012,660.0388794,0.01833417453,660.0388794,0.01858066767,660.0388794,0.01809319295,660.0388794,0.01980371401,
659.4560547,0.01551476214,659.4560547,0.01611831598,659.4560547,0.01610778458,659.4560547,0.01854549162,659.4560547,0.01876920834,659.4560547,0.01904772595,659.4560547,0.01797719114,659.4560547,0.01967138052,
659.0189209,0.01552259549,659.0189209,0.01582658105,659.0189209,0.01611896046,659.0189209,0.0181792099,659.0189209,0.01880453713,659.0189209,0.01870831661,659.0189209,0.01813993789,659.0189209,0.01970960014,
658.4359741,0.01581001841,658.4359741,0.01585436985,658.4359741,0.01603775471,658.4359741,0.01835674979,658.4359741,0.01877480373,658.4359741,0.018687075,658.4359741,0.0179337021,658.4359741,0.01958013885,
657.9986572,0.01568163373,657.9986572,0.01581541449,657.9986572,0.01588368788,657.9986572,0.01836749725,657.9986572,0.01827426068,657.9986572,0.01859817468,657.9986572,0.017880667,657.9986572,0.01955381781,
657.5613403,0.01536833588,657.5613403,0.01546052005,657.5613403,0.01617097296,657.5613403,0.01825830527,657.5613403,0.0184450876,657.5613403,0.01885635965,657.5613403,0.01787783578,657.5613403,0.01959151402,
656.9781494,0.01542755496,656.9781494,0.01567997038,656.9781494,0.01575380564,656.9781494,0.01830773987,656.9781494,0.01832512952,656.9781494,0.0186310038,656.9781494,0.01801599003,656.9781494,0.01956226677,
656.5406494,0.01557255164,656.5406494,0.01560845319,656.5406494,0.01585512049,656.5406494,0.01815637574,656.5406494,0.01831476018,656.5406494,0.01834181696,656.5406494,0.01781159267,656.5406494,0.01952679642,
655.9572754,0.01533854101,655.9572754,0.01573847979,655.9572754,0.01585592702,655.9572754,0.01812074892,655.9572754,0.01838286221,655.9572754,0.01829240471,655.9572754,0.01788182743,655.9572754,0.01957697049,
655.5196533,0.01540805586,655.5196533,0.01564540341,655.5196533,0.01560464315,655.5196533,0.01825182699,655.5196533,0.01820266806,655.5196533,0.01850837469,655.5196533,0.01761532389,655.5196533,0.01949942298,
654.9360962,0.01520153042,654.9360962,0.01571225747,654.9360962,0.01579565555,654.9360962,0.01836954989,654.9360962,0.01871685684,654.9360962,0.01862684265,654.9360962,0.0177347362,654.9360962,0.01939657703,
654.4983521,0.01516764611,654.4983521,0.015821293,654.4983521,0.01578813978,654.4983521,0.01811038516,654.4983521,0.01828867942,654.4983521,0.01846691035,654.4983521,0.01765800081,654.4983521,0.01949506253,
654.0605469,0.01517769881,654.0605469,0.01535264682,654.0605469,0.01560370345,654.0605469,0.01785277762,654.0605469,0.01855851337,654.0605469,0.01803444698,654.0605469,0.01760812663,654.0605469,0.01970087737,
653.4767456,0.01534615736,653.4767456,0.01559230033,653.4767456,0.01573206484,653.4767456,0.01797711104,653.4767456,0.01814617217,653.4767456,0.01819899678,653.4767456,0.01755701937,653.4767456,0.01950001717,
653.0388184,0.01537418179,653.0388184,0.01520667784,653.0388184,0.01576137543,653.0388184,0.01811483875,653.0388184,0.01818080246,653.0388184,0.01814763062,653.0388184,0.01767387986,653.0388184,0.0194336623,
652.4547729,0.01503945235,652.4547729,0.01561414171,652.4547729,0.01570184343,652.4547729,0.01805476472,652.4547729,0.01820048131,652.4547729,0.0184046831,652.4547729,0.01768412627,652.4547729,0.0194349084,
652.0167236,0.01530306414,652.0167236,0.01581578888,652.0167236,0.01549252216,652.0167236,0.01823519729,652.0167236,0.01808086038,652.0167236,0.01822928526,652.0167236,0.01769844256,652.0167236,0.01973885484,
651.4325562,0.01518657152,651.4325562,0.01548173837,651.4325562,0.01587944664,651.4325562,0.01801569387,651.4325562,0.01819656603,651.4325562,0.01826710626,651.4325562,0.01755718142,651.4325562,0.0195410382,
650.9943848,0.01495014317,650.9943848,0.01553139556,650.9943848,0.01621420681,650.9943848,0.01802216843,650.9943848,0.0181385614,650.9943848,0.01817308366,650.9943848,0.01776272617,650.9943848,0.01941525564,
650.5560913,0.0149458563,650.5560913,0.0153675843,650.5560913,0.01563351601,650.5560913,0.01812136918,650.5560913,0.01833638921,650.5560913,0.01809462346,650.5560913,0.01776345447,650.5560913,0.01971122436,
649.9716797,0.0159366671,649.9716797,0.01610681787,649.9716797,0.01620958373,649.9716797,0.01863610931,649.9716797,0.01856675372,649.9716797,0.0187669117,649.9716797,0.01823125593,649.9716797,0.02008175664,
649.5333252,0.01577627473,649.5333252,0.01628235541,649.5333252,0.01637968048,649.5333252,0.01875939779,649.5333252,0.01875069365,649.5333252,0.01876637153,649.5333252,0.01845224388,649.5333252,0.02004878968,
648.9487305,0.01520303171,648.9487305,0.01555752661,648.9487305,0.01568590105,648.9487305,0.01821295172,648.9487305,0.01824226975,648.9487305,0.01838121563,648.9487305,0.01777990535,648.9487305,0.01933708601,
648.5101929,0.0151551282,648.5101929,0.01530317217,648.5101929,0.01553643867,648.5101929,0.01800363325,648.5101929,0.01809316687,648.5101929,0.01824966632,648.5101929,0.01768593304,648.5101929,0.01949990913,
648.0716553,0.01577200554,648.0716553,0.01601207815,648.0716553,0.01650574431,648.0716553,0.01853411831,648.0716553,0.01921782829,648.0716553,0.01867223904,648.0716553,0.01816166565,648.0716553,0.02002482675,
647.4868164,0.01490186527,647.4868164,0.0152708618,647.4868164,0.01596956328,647.4868164,0.01806062087,647.4868164,0.01816630736,647.4868164,0.0181591548,647.4868164,0.01747058704,647.4868164,0.01956191473,
647.0480957,0.01538161095,647.0480957,0.0156811513,647.0480957,0.01612341963,647.0480957,0.01795590483,647.0480957,0.01852544583,647.0480957,0.01806863584,647.0480957,0.01774705946,647.0480957,0.01943604462,
646.4630737,0.01523115393,646.4630737,0.01546628773,646.4630737,0.0159424413,646.4630737,0.01824154146,646.4630737,0.01805293001,646.4630737,0.01833984628,646.4630737,0.01764287613,646.4630737,0.01917570271,
646.024231,0.01519670524,646.024231,0.0155585194,646.024231,0.01560775563,646.024231,0.01785458438,646.024231,0.01830879413,646.024231,0.01827931032,646.024231,0.01805965044,646.024231,0.01944430172,
645.4390259,0.0152678052,645.4390259,0.01551519148,645.4390259,0.01586696133,645.4390259,0.0179636199,645.4390259,0.01808180474,645.4390259,0.01820604131,645.4390259,0.01776741818,645.4390259,0.01965637505,
645.000061,0.01530016866,645.000061,0.01570251398,645.000061,0.01565007307,645.000061,0.01802127808,645.000061,0.0180879049,645.000061,0.01807678491,645.000061,0.01777348667,645.000061,0.01979011297,
644.5610352,0.01512124762,644.5610352,0.01529620029,644.5610352,0.01539134607,644.5610352,0.01819762029,644.5610352,0.01797603071,644.5610352,0.01798425987,644.5610352,0.01782823354,644.5610352,0.01935400069,
643.9755859,0.01567191817,643.9755859,0.01593108103,643.9755859,0.01621917821,643.9755859,0.01844465546,643.9755859,0.01883935556,643.9755859,0.01880007796,643.9755859,0.01819513552,643.9755859,0.02011908963,
643.536438,0.01581519842,643.536438,0.01628740877,643.536438,0.01634035632,643.536438,0.01848249696,643.536438,0.01867159083,643.536438,0.01858977228,643.536438,0.01814968139,643.536438,0.01979712956,
642.9508667,0.01507300418,642.9508667,0.01537815109,642.9508667,0.01550990622,642.9508667,0.01800649241,642.9508667,0.01807926781,642.9508667,0.01834025048,642.9508667,0.01767024025,642.9508667,0.0197261516,
642.5115356,0.01496420987,642.5115356,0.01546226349,642.5115356,0.01579831354,642.5115356,0.01808633842,642.5115356,0.01790046692,642.5115356,0.01810960285,642.5115356,0.01778586395,642.5115356,0.01953364536,
642.0722046,0.0152726043,642.0722046,0.01539260708,642.0722046,0.01568786055,642.0722046,0.01807746105,642.0722046,0.01801747456,642.0722046,0.018302368,642.0722046,0.01772324927,642.0722046,0.01957309805,
641.4863892,0.01507088728,641.4863892,0.01539681759,641.4863892,0.01593390107,641.4863892,0.01832170039,641.4863892,0.01834778488,641.4863892,0.01829877682,641.4863892,0.01792064495,641.4863892,0.01957664639,
641.046875,0.0153861437,641.046875,0.01551857125,641.046875,0.01579487696,641.046875,0.01790116914,641.046875,0.01793588698,641.046875,0.01813829131,641.046875,0.01773349568,641.046875,0.01938385516,
640.4608765,0.01499979291,640.4608765,0.01541073713,640.4608765,0.01556240954,640.4608765,0.01814336516,640.4608765,0.01819076389,640.4608765,0.01821594872,640.4608765,0.01769021899,640.4608765,0.01976857334,
640.0212402,0.01493197866,640.0212402,0.01532392669,640.0212402,0.0155201545,640.0212402,0.0182434842,640.0212402,0.01812252961,640.0212402,0.01801402122,640.0212402,0.01772421971,640.0212402,0.01930052228,
639.4350586,0.01529729925,639.4350586,0.01519335434,639.4350586,0.01560668275,639.4350586,0.0180316139,639.4350586,0.01800719462,639.4350586,0.01820596121,639.4350586,0.01774851605,639.4350586,0.01955449581,
638.9953003,0.01504178345,638.9953003,0.01527633145,638.9953003,0.01562189683,638.9953003,0.01820447668,638.9953003,0.01817807741,638.9953003,0.01813321747,638.9953003,0.01767018624,638.9953003,0.01988199353,
638.555542,0.01512617897,638.555542,0.01533089858,638.555542,0.01570855267,638.555542,0.0181718152,638.555542,0.0184148103,638.555542,0.01832915284,638.555542,0.01765789278,638.555542,0.01940911077,
637.9691162,0.01526155788,637.9691162,0.01570090279,637.9691162,0.0157571882,637.9691162,0.01799060032,637.9691162,0.01832386106,637.9691162,0.01845394634,637.9691162,0.01783082262,637.9691162,0.02006421611,
637.5291748,0.01502677705,637.5291748,0.01515628025,637.5291748,0.0155377537,637.5291748,0.018546924,637.5291748,0.01824191771,637.5291748,0.01834794693,637.5291748,0.01775803417,637.5291748,0.01956275478,
636.9425659,0.01499797031,636.9425659,0.01544198487,636.9425659,0.01573064178,636.9425659,0.01827123761,636.9425659,0.01814574003,636.9425659,0.01814269088,636.9425659,0.01801224053,636.9425659,0.01946536265,
636.5025024,0.01514092181,636.5025024,0.01528989896,636.5025024,0.01578352228,636.5025024,0.01844632998,636.5025024,0.01802573167,636.5025024,0.0182411354,636.5025024,0.01764120534,636.5025024,0.01959484443,
636.062439,0.01531199366,636.062439,0.01548667438,636.062439,0.01589015871,636.062439,0.01818676852,636.062439,0.01819772832,636.062439,0.01827064343,636.062439,0.01746678725,636.062439,0.01942621917,
635.4755249,0.01501487847,635.4755249,0.01526796632,635.4755249,0.01615802385,635.4755249,0.01817680709,635.4755249,0.01819697209,635.4755249,0.01809589192,635.4755249,0.01750907116,635.4755249,0.01969223656,
635.0353394,0.01519528404,635.0353394,0.01539984811,635.0353394,0.01550877932,635.0353394,0.01820693165,635.0353394,0.01822923124,635.0353394,0.01811405458,635.0353394,0.01786871813,635.0353394,0.01948924176,
634.4483032,0.01499888208,634.4483032,0.01543712988,634.4483032,0.01593363285,634.4483032,0.01822674647,634.4483032,0.01813880354,634.4483032,0.01826532558,634.4483032,0.01753556542,634.4483032,0.01975283399,
634.0079346,0.01500533987,634.0079346,0.01550832298,634.0079346,0.01570101082,634.0079346,0.0187144503,634.0079346,0.01819238253,634.0079346,0.01834619045,634.0079346,0.01774474047,634.0079346,0.01958688162,
633.5675049,0.01515569072,633.5675049,0.01572876424,633.5675049,0.01549072471,633.5675049,0.01839296333,633.5675049,0.01833031327,633.5675049,0.0183620695,633.5675049,0.0179617852,633.5675049,0.01984779723,
632.9802246,0.01525882259,632.9802246,0.01532969158,632.9802246,0.01577592455,632.9802246,0.01790030487,632.9802246,0.01829370111,632.9802246,0.0182876531,632.9802246,0.01782019623,632.9802246,0.01984730922,
632.5397339,0.01510128006,632.5397339,0.01513684727,632.5397339,0.01581635326,632.5397339,0.01827237196,632.5397339,0.01820941642,632.5397339,0.01830212399,632.5397339,0.01762624271,632.5397339,0.01964256354,
631.9522705,0.01503891591,631.9522705,0.01562219206,631.9522705,0.01561068092,631.9522705,0.01843949594,631.9522705,0.01839020848,631.9522705,0.01876077615,631.9522705,0.01777232625,631.9522705,0.01987093873,
631.5115967,0.01514866762,631.5115967,0.01525083371,631.5115967,0.015808139,631.5115967,0.01835853234,631.5115967,0.01843158342,631.5115967,0.01846688427,631.5115967,0.01775353029,631.5115967,0.01946869306,
631.0708618,0.01510663982,631.0708618,0.0156985689,631.0708618,0.01561025158,631.0708618,0.01842888258,631.0708618,0.01826243661,631.0708618,0.01832488552,631.0708618,0.0177762378,631.0708618,0.01986633055,
630.4831543,0.01528762002,630.4831543,0.01530145574,630.4831543,0.01581659541,630.4831543,0.01829232462,630.4831543,0.01828911155,630.4831543,0.01865197159,630.4831543,0.01793804578,630.4831543,0.01957155578,
630.0422974,0.01530585345,630.0422974,0.01558017172,630.0422974,0.01545349229,630.0422974,0.0185185317,630.0422974,0.0183114931,630.0422974,0.01843404025,630.0422974,0.0180930309,630.0422974,0.01968914829,
629.4544678,0.01530400291,629.4544678,0.01553729735,629.4544678,0.0157135725,629.4544678,0.01855648682,629.4544678,0.01816960052,629.4544678,0.01840978861,629.4544678,0.01761155017,629.4544678,0.01951948553,
629.0134888,0.01523126196,629.0134888,0.01556361746,629.0134888,0.0158880651,629.0134888,0.01828900352,629.0134888,0.01849068142,629.0134888,0.01820058934,629.0134888,0.01783171296,629.0134888,0.0195963867,
628.5724487,0.01509393565,628.5724487,0.01540234219,628.5724487,0.01571131684,628.5724487,0.01829534769,628.5724487,0.01841462217,628.5724487,0.01841094904,628.5724487,0.01783637889,628.5724487,0.01958880574,
