is_2_7_7uM,,is_2_7_15uM,,is_2_7_31uM,,is_2_7_62uM,,is_2_7_125uM,,is_2_7_250uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
659.4560547,0.01606587879,659.4560547,0.01672480814,659.4560547,0.01726989448,659.4560547,0.01704794355,659.4560547,0.01683848538,659.4560547,0.01737905294,
659.0189209,0.01608699188,659.0189209,0.01701679453,659.0189209,0.01703467034,659.0189209,0.01716235094,659.0189209,0.01680067927,659.0189209,0.01727220975,
658.4359741,0.01609996706,658.4359741,0.0165646337,658.4359741,0.01708668657,658.4359741,0.01704503596,658.4359741,0.01683092304,658.4359741,0.01762820967,
657.9986572,0.01603343152,657.9986572,0.01619327441,657.9986572,0.01719054766,657.9986572,0.01692702435,657.9986572,0.01681504771,657.9986572,0.01693160087,
657.5613403,0.01604600251,657.5613403,0.01658356562,657.5613403,0.01701628417,657.5613403,0.01704813167,657.5613403,0.01684402861,657.5613403,0.01739454456,
656.9781494,0.01606287062,656.9781494,0.01627413183,656.9781494,0.01703965105,656.9781494,0.01672254689,656.9781494,0.01654758491,656.9781494,0.01727137528,
656.5406494,0.01602341235,656.5406494,0.01673443802,656.5406494,0.01702166721,656.5406494,0.01701596007,656.5406494,0.01651985943,656.5406494,0.01692982391,
655.9572754,0.01587243751,655.9572754,0.01636129431,655.9572754,0.01666430756,655.9572754,0.01695730537,655.9572754,0.01657146402,655.9572754,0.01725979336,
655.5196533,0.01596972533,655.5196533,0.01634089276,655.5196533,0.01676239073,655.5196533,0.01674345136,655.5196533,0.0164797958,655.5196533,0.01715508103,
654.9360962,0.01586808823,654.9360962,0.01647054777,654.9360962,0.01681728102,654.9360962,0.01675469615,654.9360962,0.01657595485,654.9360962,0.01710733771,
654.4983521,0.01586894877,654.4983521,0.01653322391,654.4983521,0.01664921828,654.4983521,0.01650326885,654.4983521,0.01646987535,654.4983521,0.01693014801,
654.0605469,0.01566110365,654.0605469,0.01653346606,654.0605469,0.01651787013,654.0605469,0.01676344126,654.0605469,0.01636750437,654.0605469,0.01720360853,
653.4767456,0.0158055611,653.4767456,0.01612954587,653.4767456,0.01667649299,653.4767456,0.01689997688,653.4767456,0.01629396528,653.4767456,0.0169544518,
653.0388184,0.01577415317,653.0388184,0.01627544872,653.0388184,0.01694540866,653.0388184,0.01680175401,653.0388184,0.01657087356,653.0388184,0.01705478132,
652.4547729,0.01578878239,652.4547729,0.01630716212,652.4547729,0.01676013134,652.4547729,0.01683487929,652.4547729,0.01653128862,652.4547729,0.01737210155,
652.0167236,0.01607374847,652.0167236,0.01622973755,652.0167236,0.01666675694,652.0167236,0.01675835624,652.0167236,0.01661253162,652.0167236,0.0172340963,
651.4325562,0.01576481201,651.4325562,0.01628528535,651.4325562,0.0167758707,651.4325562,0.01703101024,651.4325562,0.01657407358,651.4325562,0.01696734503,
650.9943848,0.01584448852,650.9943848,0.01630060375,650.9943848,0.01663369872,650.9943848,0.01693025418,650.9943848,0.01644764096,650.9943848,0.0168969091,
650.5560913,0.01588774286,650.5560913,0.01648428664,650.5560913,0.0167575758,650.5560913,0.01685331203,650.5560913,0.01658058167,650.5560913,0.01697253995,
649.9716797,0.0164097622,649.9716797,0.01703162864,649.9716797,0.01726865396,649.9716797,0.01737263985,649.9716797,0.0171558354,649.9716797,0.01753642783,
649.5333252,0.01616267115,649.5333252,0.0167972073,649.5333252,0.01752510667,649.5333252,0.01711953618,649.5333252,0.01720061898,649.5333252,0.01749292761,
648.9487305,0.01565095969,648.9487305,0.01606714167,648.9487305,0.01651848853,648.9487305,0.01675924286,648.9487305,0.01649740897,648.9487305,0.01715082489,
648.5101929,0.01583133452,648.5101929,0.01671025343,648.5101929,0.01678399555,648.5101929,0.01686270349,648.5101929,0.01670979708,648.5101929,0.01703760587,
648.0716553,0.0163556505,648.0716553,0.01696742699,648.0716553,0.01674659923,648.0716553,0.01735623181,648.0716553,0.01714061946,648.0716553,0.01757014543,
647.4868164,0.01572441496,647.4868164,0.01620808057,647.4868164,0.01629823819,647.4868164,0.01689246856,647.4868164,0.01655148342,647.4868164,0.01723320782,
647.0480957,0.01560499147,647.0480957,0.01629020274,647.0480957,0.01642263867,647.0480957,0.01693135872,647.0480957,0.01643984392,647.0480957,0.01694882661,
646.4630737,0.01581847481,646.4630737,0.01671894267,646.4630737,0.01647538692,646.4630737,0.01669225655,646.4630737,0.01623110846,646.4630737,0.01708264835,
646.024231,0.01559484936,646.024231,0.01647993177,646.024231,0.01621635631,646.024231,0.01698083058,646.024231,0.0161919035,646.024231,0.0169620961,
645.4390259,0.01572224125,645.4390259,0.0162279103,645.4390259,0.01664827764,645.4390259,0.01674888656,645.4390259,0.01650923863,645.4390259,0.01668921672,
645.000061,0.01579466276,645.000061,0.01611146517,645.000061,0.0163484998,645.000061,0.01681601629,645.000061,0.01635312289,645.000061,0.01704525203,
644.5610352,0.01571426913,644.5610352,0.01625263318,644.5610352,0.01658058167,644.5610352,0.01720937341,644.5610352,0.0165512953,644.5610352,0.01714436337,
643.9755859,0.01625983603,643.9755859,0.01707193255,643.9755859,0.01699639112,643.9755859,0.01735774055,643.9755859,0.01685769856,643.9755859,0.01763850823,
643.536438,0.01611793973,643.536438,0.01670296304,643.536438,0.01701033488,643.536438,0.0175859686,643.536438,0.01667643897,643.536438,0.01760588959,
642.9508667,0.01595103368,642.9508667,0.01622503623,642.9508667,0.01688108407,642.9508667,0.01680258848,642.9508667,0.01645417325,642.9508667,0.01720880717,
642.5115356,0.01556090731,642.5115356,0.01608994789,642.5115356,0.01653284766,642.5115356,0.01662146114,642.5115356,0.01656121761,642.5115356,0.01684725657,
642.0722046,0.01603410207,642.0722046,0.01696271636,642.0722046,0.01723873056,642.0722046,0.01754990406,642.0722046,0.01712357439,642.0722046,0.01744668372,
641.4863892,0.01647813059,641.4863892,0.01704374328,641.4863892,0.01732926443,641.4863892,0.01722275838,641.4863892,0.0168215055,641.4863892,0.01736094803,
641.046875,0.01607428677,641.046875,0.01660432853,641.046875,0.01666968875,641.046875,0.01677143201,641.046875,0.01632750779,641.046875,0.0167016983,
640.4608765,0.01553976536,640.4608765,0.01621587202,640.4608765,0.01650827192,640.4608765,0.0165401902,640.4608765,0.01643266529,640.4608765,0.01692882925,
640.0212402,0.01581305079,640.0212402,0.01616460644,640.0212402,0.01626397297,640.0212402,0.01660142466,640.0212402,0.01679879427,640.0212402,0.01687045395,
639.4350586,0.01583941467,639.4350586,0.01636110619,639.4350586,0.01684919372,639.4350586,0.01658060774,639.4350586,0.01644516736,639.4350586,0.0170791205,
638.9953003,0.0157851316,638.9953003,0.01614722237,638.9953003,0.01620469429,638.9953003,0.01675690338,638.9953003,0.01646371931,638.9953003,0.01661573164,
638.555542,0.01740427129,638.555542,0.01612914167,638.555542,0.01662054658,638.555542,0.01680449955,638.555542,0.01652174257,638.555542,0.01701213792,
637.9691162,0.01557354443,637.9691162,0.01616331562,637.9691162,0.01646517031,637.9691162,0.01705935784,637.9691162,0.0164525602,637.9691162,0.01688864641,
637.5291748,0.01574135199,637.5291748,0.016467724,637.5291748,0.01646506228,637.5291748,0.01662054658,637.5291748,0.0164745003,637.5291748,0.01690799743,
636.9425659,0.01565675624,636.9425659,0.01643325761,636.9425659,0.01638769172,636.9425659,0.01688832417,636.9425659,0.01649321429,636.9425659,0.01690753922,
636.5025024,0.01572970301,636.5025024,0.01634202152,636.5025024,0.01646603085,636.5025024,0.01697154529,636.5025024,0.01657030731,636.5025024,0.01670417376,
636.062439,0.01552267559,636.062439,0.0162292812,636.062439,0.01625706628,636.062439,0.01682823151,636.062439,0.01639481448,636.062439,0.01687276922,
635.4755249,0.01582918502,635.4755249,0.01610885933,635.4755249,0.01639648154,635.4755249,0.01699030586,635.4755249,0.01633546315,635.4755249,0.01704455167,
635.0353394,0.01571628265,635.0353394,0.0162515305,635.0353394,0.01669736765,635.0353394,0.01673476212,635.0353394,0.01651918888,635.0353394,0.0168622192,
634.4483032,0.01574551314,634.4483032,0.01643288136,634.4483032,0.0163844917,634.4483032,0.01662248373,634.4483032,0.01661366224,634.4483032,0.01707712747,
634.0079346,0.01575724222,634.0079346,0.01648232341,634.0079346,0.01650609262,634.0079346,0.01673524641,634.0079346,0.01649001427,634.0079346,0.0170595739,
633.5675049,0.01552983932,633.5675049,0.01646686345,633.5675049,0.01656500995,633.5675049,0.01693033613,633.5675049,0.01643607952,633.5675049,0.01702791452,
632.9802246,0.0155908512,632.9802246,0.01628415659,632.9802246,0.01642734371,632.9802246,0.01684058271,632.9802246,0.01633280329,632.9802246,0.01693367399,
632.5397339,0.01552586816,632.5397339,0.0163897872,632.5397339,0.01654976234,632.5397339,0.01692893542,632.5397339,0.01646452583,632.5397339,0.01715327613,
631.9522705,0.01568141952,631.9522705,0.0162149854,631.9522705,0.01653556339,631.9522705,0.01686176099,631.9522705,0.01633382402,631.9522705,0.01671991125,
631.5115967,0.01551988628,631.5115967,0.01636597142,631.5115967,0.01655965857,631.5115967,0.0168864131,631.5115967,0.01639228873,631.5115967,0.01697856933,
631.0708618,0.01573034748,631.0708618,0.01616068371,631.0708618,0.01650109142,631.0708618,0.01692473702,631.0708618,0.01645710506,631.0708618,0.01701902971,
630.4831543,0.01568705589,630.4831543,0.01606440172,630.4831543,0.01657014713,630.4831543,0.01692110486,630.4831543,0.01645613648,630.4831543,0.01716186665,
630.0422974,0.01565415226,630.0422974,0.01623884775,630.0422974,0.01659136638,630.0422974,0.01680145971,630.0422974,0.01655462943,630.0422974,0.01683864556,
629.4544678,0.01592890732,629.4544678,0.01639924943,629.4544678,0.01650012471,629.4544678,0.0170423165,629.4544678,0.01670336723,629.4544678,0.01710647717,
629.0134888,0.01571230963,629.0134888,0.01633272134,629.0134888,0.01652972959,629.0134888,0.01722316258,629.0134888,0.01663552783,629.0134888,0.01714420132,
628.5724487,0.01573520526,628.5724487,0.01656925865,628.5724487,0.01665357687,628.5724487,0.0171298217,628.5724487,0.01662864164,628.5724487,0.01742237806,
627.984314,0.01587582193,627.984314,0.01627348736,627.984314,0.01663270406,627.984314,0.01702449471,627.984314,0.0166371949,627.984314,0.01726534218,
627.5432129,0.01582421921,627.5432129,0.01631382667,627.5432129,0.01683342643,627.5432129,0.01712295599,627.5432129,0.01663501747,627.5432129,0.01702831686,
626.954895,0.01590951905,626.954895,0.01651934907,626.954895,0.01667479984,626.954895,0.0170650389,626.954895,0.01692274585,626.954895,0.0170383323,
626.5136108,0.01583863609,626.5136108,0.01632404141,626.5136108,0.0168420095,626.5136108,0.0171430707,626.5136108,0.01665438339,626.5136108,0.01721971482,
626.0722656,0.01584945619,626.0722656,0.01668967493,626.0722656,0.01680775546,626.0722656,0.01722089946,626.0722656,0.01672112197,626.0722656,0.01723194309,
625.4837646,0.01596446149,625.4837646,0.01681036502,625.4837646,0.01695542037,625.4837646,0.01738374121,625.4837646,0.01678063348,625.4837646,0.01721772179,
625.0422974,0.01586647704,625.0422974,0.01676629297,625.0422974,0.0168145895,625.0422974,0.01723056845,625.0422974,0.01677444577,625.0422974,0.01725809649,
624.4536133,0.01607708074,624.4536133,0.01651294902,624.4536133,0.01668663509,624.4536133,0.01725745015,624.4536133,0.01708848961,624.4536133,0.01726749726,
624.0120239,0.0159900561,624.0120239,0.01674713753,624.0120239,0.01674549654,624.0120239,0.01725427061,624.0120239,0.016846288,624.0120239,0.01736703701,
623.5703735,0.01617615856,623.5703735,0.01661288179,623.5703735,0.01659980975,623.5703735,0.01722889952,623.5703735,0.01696976833,623.5703735,0.01738344505,
622.9814453,0.01610496454,622.9814453,0.01670097187,622.9814453,0.01709053665,622.9814453,0.01709021255,622.9814453,0.01688829623,622.9814453,0.01725585945,
622.5396729,0.01610864513,622.5396729,0.01668781787,622.5396729,0.01683049276,622.5396729,0.01722257026,622.5396729,0.01716932654,622.5396729,0.01739775203,
621.9505615,0.0160785038,621.9505615,0.01658827253,621.9505615,0.01696791127,621.9505615,0.01728489809,621.9505615,0.01689534821,621.9505615,0.01716049388,
621.508667,0.01607818156,621.508667,0.01683358662,621.508667,0.016776409,621.508667,0.01734410971,621.508667,0.01674345136,621.508667,0.01721591689,
621.0667114,0.01607353427,621.0667114,0.01672741771,621.0667114,0.01711484976,621.0667114,0.01735095121,621.0667114,0.01700500399,621.0667114,0.01729893126,
620.477417,0.01615248807,620.477417,0.01680565625,620.477417,0.01680686697,620.477417,0.0171365533,620.477417,0.01717417315,620.477417,0.01739570312,
620.0353394,0.01603394188,620.0353394,0.01672569476,620.0353394,0.01689701527,620.0353394,0.01704759337,620.0353394,0.01681983657,620.0353394,0.0172218699,
619.4458008,0.01584661007,619.4458008,0.01668943278,619.4458008,0.01688339934,619.4458008,0.01733934134,619.4458008,0.01673632115,619.4458008,0.01739508286,
619.0036011,0.01581460796,619.0036011,0.0165767353,619.0036011,0.01671536453,619.0036011,0.0171865616,619.0036011,0.01708636247,619.0036011,0.01713943481,
618.5613403,0.01619292609,618.5613403,0.01671157219,618.5613403,0.01684895158,618.5613403,0.01723161899,618.5613403,0.01697084494,618.5613403,0.01712473296,
617.9716187,0.01582024619,617.9716187,0.01679884829,617.9716187,0.01695590653,617.9716187,0.01692441478,617.9716187,0.01683845744,617.9716187,0.01722036116,
617.5292358,0.01611541398,617.5292358,0.01618918963,617.5292358,0.01662839949,617.5292358,0.01709605567,617.5292358,0.01673153229,617.5292358,0.01733071916,
616.9393311,0.01575807482,616.9393311,0.01626612432,616.9393311,0.01672523841,616.9393311,0.01699606702,616.9393311,0.01655199379,616.9393311,0.01726986654,
616.4968262,0.01565970853,616.4968262,0.01641400903,616.4968262,0.01671081781,616.4968262,0.01701348461,616.4968262,0.01645890623,616.4968262,0.01718755811,
616.0542603,0.01555422693,616.0542603,0.0162365362,616.0542603,0.01656724326,616.0542603,0.01710362174,616.0542603,0.01654376648,616.0542603,0.01710852236,
615.4641113,0.01572342217,615.4641113,0.01624115929,615.4641113,0.01667789184,615.4641113,0.0170443356,615.4641113,0.01636379398,615.4641113,0.01706318185,
615.0214233,0.01568302885,615.0214233,0.01645320654,615.0214233,0.01665968262,615.0214233,0.01699735969,615.0214233,0.01661172509,615.0214233,0.0169523526,
614.4310913,0.01578918658,614.4310913,0.01649679057,614.4310913,0.01672139019,614.4310913,0.01674477011,614.4310913,0.01652972959,614.4310913,0.01698360406,
613.9882813,0.01566885971,613.9882813,0.01638174988,613.9882813,0.01671835035,613.9882813,0.01689074561,613.9882813,0.01629367098,613.9882813,0.01688493229,
613.5454712,0.01570460759,613.5454712,0.01628705859,613.5454712,0.01665866002,613.5454712,0.01670702547,613.5454712,0.01628506929,613.5454712,0.01680958457,
612.954895,0.01537147351,612.954895,0.01646573469,612.954895,0.01647151634,612.954895,0.01687790826,612.954895,0.01644476503,612.954895,0.01699773595,
612.5119019,0.01555787586,612.5119019,0.01631138101,612.5119019,0.01633108221,612.5119019,0.01680000499,612.5119019,0.01644398458,612.5119019,0.01687478647,
612.0689087,0.01544118021,612.0689087,0.01641726121,612.0689087,0.01638718136,612.0689087,0.01667062938,612.0689087,0.01632199809,612.0689087,0.01700075157,
611.4780884,0.01551087201,611.4780884,0.01637325622,611.4780884,0.01657840237,611.4780884,0.01663695276,611.4780884,0.01636548713,611.4780884,0.01683988422,
611.0349121,0.01532419492,611.0349121,0.01602209732,611.0349121,0.01633511484,611.0349121,0.01667751558,611.0349121,0.01631468721,611.0349121,0.01688318327,
610.4439697,0.01550687477,610.4439697,0.01621890813,610.4439697,0.01637164317,610.4439697,0.01669529639,610.4439697,0.01639653556,610.4439697,0.01697474718,
610.0006714,0.01551253535,610.0006714,0.01610915549,610.0006714,0.01662404276,610.0006714,0.01674697548,610.0006714,0.01632912084,610.0006714,0.01688388363,
609.557373,0.01546196826,609.557373,0.01616205275,609.557373,0.01647178456,609.557373,0.01674148627,609.557373,0.01631543972,609.557373,0.01692070067,
608.9661865,0.01552170981,608.9661865,0.01615821198,608.9661865,0.01645334065,608.9661865,0.01688054577,608.9661865,0.0162514504,608.9661865,0.01674353145,
608.5227051,0.0154623976,608.5227051,0.01598516665,608.5227051,0.01656221412,608.5227051,0.01652975567,608.5227051,0.01614176854,608.5227051,0.01685890928,
607.9313354,0.01530512888,607.9313354,0.01593755372,607.9313354,0.01626037247,607.9313354,0.01670562662,607.9313354,0.01626692899,607.9313354,0.01710030995,
607.487793,0.01546765584,607.487793,0.01583796553,607.487793,0.01613258012,607.487793,0.0166677516,607.487793,0.01617148332,607.487793,0.01677272283,
607.0441284,0.01544681285,607.0441284,0.01577777788,607.0441284,0.01630931161,607.0441284,0.01648138277,607.0441284,0.01608164608,607.0441284,0.01669349335,
606.4525757,0.01519702654,606.4525757,0.01584972441,606.4525757,0.01614085585,606.4525757,0.01646344922,606.4525757,0.01603697613,606.4525757,0.01639712602,
606.0087891,0.01525118202,606.0087891,0.01592753641,606.0087891,0.01624344289,606.0087891,0.01643038169,606.0087891,0.01607925631,606.0087891,0.01649192348,
605.5650024,0.01526863594,605.5650024,0.01580239274,605.5650024,0.01631836966,605.5650024,0.01638253033,605.5650024,0.01603716426,605.5650024,0.01655710489,
604.9731445,0.01523072552,604.9731445,0.01603224874,604.9731445,0.01626762934,604.9731445,0.0165719483,604.9731445,0.01612503082,604.9731445,0.01692304201,
604.5292358,0.01536179148,604.5292358,0.01589665748,604.5292358,0.01626964472,604.5292358,0.01656409539,604.5292358,0.01623618789,604.5292358,0.01679470576,
603.9372559,0.01520828623,603.9372559,0.01585785858,603.9372559,0.0162120834,603.9372559,0.01651719771,603.9372559,0.01607119665,603.9372559,0.01676451787,
603.4932251,0.01545477938,603.4932251,0.01604054868,603.4932251,0.01607202925,603.4932251,0.01647904329,603.4932251,0.01602188125,603.4932251,0.01671636105,
603.0490723,0.01520027034,603.0490723,0.01617032848,603.0490723,0.01628520526,603.0490723,0.01652803458,603.0490723,0.01610429212,603.0490723,0.01659400202,
602.4568481,0.01531934086,602.4568481,0.01582419313,602.4568481,0.01614682004,602.4568481,0.01646258868,602.4568481,0.01608817466,602.4568481,0.01646000892,
602.0126343,0.01518729515,602.0126343,0.01558341831,602.0126343,0.01613773964,602.0126343,0.01612497866,602.0126343,0.01615273021,602.0126343,0.01645089313,
601.5683594,0.01511449367,601.5683594,0.0158598721,601.5683594,0.01609959081,601.5683594,0.01633858122,601.5683594,0.01630041562,601.5683594,0.01629160158,
600.9758911,0.01513371151,600.9758911,0.01581189595,600.9758911,0.0162328016,600.9758911,0.01614754461,600.9758911,0.01588242687,600.9758911,0.01650948077,
600.5314941,0.01499872096,600.5314941,0.01574188843,600.5314941,0.01586578041,600.5314941,0.01624446362,600.5314941,0.01594834775,600.5314941,0.01644847356,
599.9389038,0.01501854975,599.9389038,0.01576153748,599.9389038,0.01586763188,599.9389038,0.01614300534,599.9389038,0.01581219211,599.9389038,0.01644613594,
599.4943848,0.01495775208,599.4943848,0.01582577638,599.4943848,0.01573091,599.4943848,0.01635597274,599.4943848,0.01579903811,599.4943848,0.01606217213,
599.0498047,0.0150320828,599.0498047,0.01561483927,599.0498047,0.01591075398,599.0498047,0.01605363004,599.0498047,0.01563856192,599.0498047,0.01619477943,
598.4569702,0.01487419289,598.4569702,0.01568002254,598.4569702,0.0158146359,598.4569702,0.01607401855,598.4569702,0.01594278961,598.4569702,0.01606676541,
598.0122681,0.01484625414,598.0122681,0.01563426852,598.0122681,0.01567175798,598.0122681,0.0159366671,598.0122681,0.01586339064,598.0122681,0.01600141637,
597.5675049,0.01480080001,597.5675049,0.01529153436,597.5675049,0.01565568149,597.5675049,0.01618601941,597.5675049,0.01595063135,597.5675049,0.01614456251,
596.9744263,0.01496415585,596.9744263,0.01548675448,596.9744263,0.01592995413,596.9744263,0.01624580659,596.9744263,0.0157658048,596.9744263,0.01616433635,
596.5296021,0.01481191535,596.5296021,0.01560716517,596.5296021,0.0158091858,596.5296021,0.01614861935,596.5296021,0.01573617198,596.5296021,0.01619778946,
595.9363403,0.01491568889,595.9363403,0.01561967004,595.9363403,0.0156965293,595.9363403,0.01598326117,595.9363403,0.01558840927,595.9363403,0.01621025614,
595.491333,0.0147200292,595.491333,0.0154649727,595.491333,0.01581369527,595.491333,0.01600711048,595.491333,0.01569188572,595.491333,0.01616753452,
595.0463257,0.01479222998,595.0463257,0.01538214739,595.0463257,0.01593822427,595.0463257,0.01587770134,595.0463257,0.01588266902,595.0463257,0.01640013792,
594.4528809,0.01471502148,594.4528809,0.01545480639,594.4528809,0.01566107571,594.4528809,0.01585117355,594.4528809,0.01557276677,594.4528809,0.01609940268,
594.0076904,0.0145712737,594.0076904,0.01537914388,594.0076904,0.0154709015,594.0076904,0.01576070487,594.0076904,0.01561891846,594.0076904,0.0159697514,
593.5625,0.01466529723,593.5625,0.01527823508,593.5625,0.01541988365,593.5625,0.01563837379,593.5625,0.01555519272,593.5625,0.01600254327,
592.968811,0.01462666318,592.968811,0.01501257438,592.968811,0.01539223175,592.968811,0.01580966823,592.968811,0.01546585839,592.968811,0.01593145728,
592.5234375,0.01456632186,592.5234375,0.01517673396,592.5234375,0.0154915303,592.5234375,0.01592751034,592.5234375,0.01562219206,592.5234375,0.01604433544,
591.9296265,0.01441058144,591.9296265,0.01514202077,591.9296265,0.01545456517,591.9296265,0.01550057065,591.9296265,0.01532081608,591.9296265,0.0156945698,
591.4841309,0.01454948448,591.4841309,0.01503508445,591.4841309,0.01551033556,591.4841309,0.01574757881,591.4841309,0.015255793,591.4841309,0.01586803421,
591.0386353,0.01435859129,591.0386353,0.01519482862,591.0386353,0.015400948,591.0386353,0.0156020401,591.0386353,0.01543171238,591.0386353,0.01576054469,
590.4445801,0.01417091023,590.4445801,0.01493270136,590.4445801,0.01537616644,590.4445801,0.01559704915,590.4445801,0.01528965775,590.4445801,0.01597243734,
589.9989624,0.01447668206,589.9989624,0.01513789222,589.9989624,0.01518217567,589.9989624,0.01542784926,589.9989624,0.01521257591,589.9989624,0.01591370814,
589.5532837,0.01432407741,589.5532837,0.01497465931,589.5532837,0.01528885309,589.5532837,0.01542516705,589.5532837,0.0150693059,589.5532837,0.0159150511,
588.9589844,0.01439407095,588.9589844,0.01487046946,588.9589844,0.01494156942,588.9589844,0.0152367847,588.9589844,0.01519641001,588.9589844,0.01567401178,
588.5131836,0.01434775535,588.5131836,0.01495443005,588.5131836,0.01508420706,588.5131836,0.01539258007,588.5131836,0.01494462416,588.5131836,0.01573619805,
588.0673218,0.01411108766,588.0673218,0.01485501323,588.0673218,0.01504491922,588.0673218,0.01524238754,588.0673218,0.01503336895,588.0673218,0.01556246355,
587.4727783,0.01410622057,587.4727783,0.0149209667,587.4727783,0.0148717016,587.4727783,0.01512424927,587.4727783,0.01487542503,587.4727783,0.01553107332,
587.0268555,0.01396510657,587.0268555,0.01452437695,587.0268555,0.01482238807,587.0268555,0.01520973351,587.0268555,0.01491970755,587.0268555,0.01553279068,
586.4321289,0.01377337426,586.4321289,0.01465520356,586.4321289,0.01498749387,586.4321289,0.01513467636,586.4321289,0.01492343191,586.4321289,0.01541792601,
585.9860229,0.01389226876,585.9860229,0.01448963583,585.9860229,0.01478759665,585.9860229,0.01493996195,585.9860229,0.01486904919,585.9860229,0.01556058507,
585.539917,0.0138490526,585.539917,0.01456680335,585.539917,0.01486562099,585.539917,0.01500134729,585.539917,0.01481992379,585.539917,0.01538142283,
584.9450073,0.01388574671,584.9450073,0.01439128816,584.9450073,0.01463295426,584.9450073,0.01502474025,584.9450073,0.01452544704,584.9450073,0.01520520356,
584.4987183,0.01386158634,584.4987183,0.01434526686,584.4987183,0.01469228789,584.4987183,0.01487290673,584.4987183,0.01468230039,584.4987183,0.01509476639,
584.0524292,0.01384849101,584.0524292,0.01420185529,584.0524292,0.01475058403,584.0524292,0.01496260241,584.0524292,0.01462660916,584.0524292,0.01536895242,
583.4572754,0.01339638419,583.4572754,0.0142887095,583.4572754,0.01435851026,583.4572754,0.01478234679,583.4572754,0.01445396058,583.4572754,0.01497846376,
583.0108643,0.01339910738,583.0108643,0.01411766559,583.0108643,0.01449755765,583.0108643,0.01476349216,583.0108643,0.01426899433,583.0108643,0.01506877039,
582.5643921,0.01357050985,582.5643921,0.0141207939,582.5643921,0.01430684794,582.5643921,0.0145068448,582.5643921,0.01429660153,582.5643921,0.01510272734,
581.9690552,0.01324970927,581.9690552,0.01404386573,581.9690552,0.01442401484,581.9690552,0.01461067982,581.9690552,0.01427570824,581.9690552,0.01491038501,
581.5224609,0.01323220227,581.5224609,0.01398459449,581.5224609,0.01410290413,581.5224609,0.01446640491,581.5224609,0.01405431982,581.5224609,0.01483765617,
580.9269409,0.01328365784,580.9269409,0.01381866727,580.9269409,0.01411322691,580.9269409,0.01442318503,580.9269409,0.01423181221,580.9269409,0.01489980333,
580.4802246,0.01328704786,580.4802246,0.01390119549,580.4802246,0.0141953826,580.4802246,0.0144598214,580.4802246,0.0141583411,580.4802246,0.01473288331,
580.0334473,0.01307083108,580.0334473,0.013728166,580.0334473,0.01402555127,580.0334473,0.01452293154,580.0334473,0.01399472635,580.0334473,0.01428108569,
579.4377441,0.01284570899,579.4377441,0.01364708692,579.4377441,0.01392543875,579.4377441,0.01405977458,579.4377441,0.01395513583,579.4377441,0.01447454095,
578.9908447,0.01269668806,578.9908447,0.01356300432,578.9908447,0.01386123896,578.9908447,0.01415486448,578.9908447,0.01389622409,578.9908447,0.01453990117,
578.5439453,0.01298944745,578.5439453,0.01367259771,578.5439453,0.01376875211,578.5439453,0.0141687179,578.5439453,0.01377145015,578.5439453,0.01431391016,
577.947937,0.01272555534,577.947937,0.01349015348,577.947937,0.01370519027,577.947937,0.01411373448,577.947937,0.01349071413,577.947937,0.01422223635,
577.5009155,0.01263600215,577.5009155,0.01327562425,577.5009155,0.01368053164,577.5009155,0.01404421311,577.5009155,0.01377724856,577.5009155,0.01424537413,
577.053833,0.01260844618,577.053833,0.01316453051,577.053833,0.01378555875,577.053833,0.01386816055,577.053833,0.01371112093,577.053833,0.01402958855,
576.4576416,0.01246478129,576.4576416,0.01321208104,576.4576416,0.01353875548,576.4576416,0.01375282742,576.4576416,0.01346628182,576.4576416,0.01403191499,
576.010437,0.01242016256,576.010437,0.01302382816,576.010437,0.01334809233,576.010437,0.01369207259,576.010437,0.01352649741,576.010437,0.01399833523,
575.5631714,0.01230601128,575.5631714,0.01297979243,575.5631714,0.01337916497,575.5631714,0.01347007416,575.5631714,0.01338581275,575.5631714,0.01392311323,
574.9667358,0.01236625202,574.9667358,0.01298579294,574.9667358,0.0132967094,574.9667358,0.01344697736,574.9667358,0.01334072463,574.9667358,0.01378128398,
574.5193481,0.01212201081,574.5193481,0.0127927335,574.5193481,0.01308123488,574.5193481,0.01347733662,574.5193481,0.01306578889,574.5193481,0.01363771129,
574.0719604,0.01197369024,574.0719604,0.01275719702,574.0719604,0.01311498322,574.0719604,0.01314030308,574.0719604,0.01298691332,574.0719604,0.01347154286,
573.4752808,0.01251939591,573.4752808,0.01275805011,573.4752808,0.01296202932,573.4752808,0.01306168083,573.4752808,0.01302838977,573.4752808,0.01355488598,
573.027771,0.01178679802,573.027771,0.01252419222,573.027771,0.01293042582,573.027771,0.01299310103,573.027771,0.0128134219,573.027771,0.01351586916,
572.4309692,0.01181549858,572.4309692,0.01241944265,572.4309692,0.01284432318,572.4309692,0.01288170647,572.4309692,0.01269890089,572.4309692,0.01323826052,
571.9833374,0.01154173817,571.9833374,0.01240838878,571.9833374,0.01272854116,571.9833374,0.01287517324,571.9833374,0.01264599524,571.9833374,0.01310732588,
571.5356445,0.01169368811,571.5356445,0.01237240434,571.5356445,0.0126020778,571.5356445,0.0128587475,571.5356445,0.01275797002,571.5356445,0.01320866589,
