     index             Time [s]         Intensity []

         1                    0    0.855694243360484
         2    0.500250125062531    0.876712240249852
         3     1.00050025012506    0.893353330765761
         4     1.50075037518759    0.895705641494722
         5     2.00100050025013    0.886809081686471
         6     2.50125062531266    0.876320188461692
         7     3.00150075037519    0.879173119166304
         8     3.50175087543772       0.885844031131
         9     4.00200100050025    0.883021258256246
        10     4.50225112556278    0.881235914728624
        11     5.00250125062531    0.891495608446478
        12     5.50275137568784    0.897231627685561
        13     6.00300150075038    0.896369113751609
        14     6.50325162581291    0.903027962584361
        15     7.00350175087544    0.895868493775958
        16     7.50375187593797     0.87819600547889
        17      8.0040020010005    0.882653332731973
        18     8.50425212606303    0.898450004011844
        19     9.00450225112556    0.897913194640363
        20     9.50475237618809    0.879185182298248
        21     10.0050025012506    0.864673234570348
        22     10.5052526263132    0.871392399062817
        23     11.0055027513757    0.889095045189744
        24     11.5057528764382    0.897979541866051
        25     12.0060030015008    0.895971030397477
        26     12.5062531265633    0.896127851112741
        27     13.0065032516258    0.897316069609165
        28     13.5067533766883    0.900138842483918
        29     14.0070035017509    0.908239235583906
        30     14.5072536268134    0.906508176150029
        31     15.0075037518759    0.893950455796959
        32     15.5077538769385    0.890138506102847
        33      16.008004002001    0.897683995133438
        34     16.5082541270635      0.9000363058624
        35     17.0085042521261    0.899535685886749
        36     17.5087543771886    0.903040025716304
        37     18.0090045022511    0.898510319671561
        38     18.5092546273137    0.887834447901659
        39     19.0095047523762    0.882140649624379
        40     19.5097548774387    0.884903106839415
        41     20.0100050025013    0.893051752467176
        42     20.5102551275638    0.893033657769261
        43     21.0105052526263    0.890385800307687
        44     21.5107553776888    0.894306318189289
        45     22.0110055027514    0.896544029164788
        46     22.5112556278139    0.892563195623469
        47     23.0115057528764    0.878998203753125
        48      23.511755877939    0.872411733712033
        49     24.0120060030015    0.881085125579332
        50      24.512256128064     0.89737035370291
        51     25.0125062531266    0.905603441254275
        52     25.5127563781891    0.898528414369476
        53     26.0130065032516    0.893473962085195
        54     26.5132566283142    0.887146849380886
        55     27.0135067533767    0.880192453815521
        56     27.5137568784392     0.87834076306221
        57     28.0140070035018     0.88691161830799
        58     28.5142571285643     0.89669481831408
        59     29.0145072536268    0.887496680207244
        60     29.5147573786893    0.883334899686774
        61     30.0150075037519     0.89448726516844
        62     30.5152576288144    0.897436700928599
        63     31.0155077538769    0.892617479717214
        64     31.5157578789395    0.897949384036193
        65      32.016008004002    0.908564940146377
        66     32.5162581290645     0.90729227972635
        67     33.0165082541271    0.902828920907295
        68     33.5167583791896    0.889203613377234
        69     34.0170085042521     0.87517419092707
        70     34.5172586293147    0.881024809919615
        71     35.0175087543772    0.885500231870613
        72     35.5177588794397     0.88979470684246
        73     36.0180090045023    0.898431909313929
        74     36.5182591295648    0.898956655553466
        75     37.0185092546273    0.894197750001798
        76     37.5187593796898    0.896013251359279
        77     38.0190095047524    0.906586586507661
        78     38.5192596298149     0.91462063238196
        79     39.0195097548774    0.915851071840186
        80       39.51975987994    0.903619056049587
        81     40.0200100050025    0.890814041491677
        82      40.520260130065    0.893093973428978
        83     41.0205102551276    0.894052992418477
        84     41.5207603801901     0.89189369180061
        85     42.0210105052526     0.89452345456427
        86     42.5212606303152    0.898823961102089
        87     43.0215107553777    0.905796451365369
        88     43.5217608804402    0.903787939896794
        89     44.0220110055028    0.897382416834854
        90     44.5222611305653     0.90978331647266
        91     45.0225112556278    0.910766461726046
        92     45.5227613806903    0.893546340876855
        93     46.0230115057529    0.890608968248639
        94     46.5232616308154    0.901290871584512
        95     47.0235117558779    0.916442165305412
        96     47.5237618809405    0.917564036576147
        97      48.024012006003    0.903866350254426
        98     48.5242621310655    0.898854118931947
        99     49.0245122561281    0.898160488845202
       100     49.5247623811906    0.900398199820701
       101     50.0250125062531    0.906743407222925
       102     50.5252626313157    0.903214941129483
       103     51.0255127563782    0.902322269365672
       104     51.5257628814407    0.903359698712804
       105     52.0260130065033    0.901345155678258
       106     52.5262631315658    0.905573283424416
       107     53.0265132566283    0.900796283174833
       108     53.5267633816908    0.893673003762261
       109     54.0270135067534    0.903227004261427
       110     54.5272636318159    0.905193294768199
       111     55.0275137568784    0.899023002779155
       112      55.527763881941    0.903685403275275
       113     56.0280140070035    0.902822889341323
       114      56.528264132066    0.899596001546466
       115     57.0285142571286    0.908130667396415
       116     57.5287643821911    0.917334837069223
       117     58.0290145072536    0.917178016353959
       118     58.5292646323162    0.912575931517555
       119     59.0295147573787    0.911218829173923
       120     59.5297648824412    0.901610544581012
       121     60.0300150075038    0.887195101908659
       122     60.5302651325663     0.89221336479711
       123     61.0305152576288    0.908124635830444
       124     61.5307653826913    0.909282696497009
       125     62.0310155077539    0.904053328799549
       126     62.5312656328164    0.911665165055829
       127     63.0315157578789    0.917726888857383
       128     63.5317658829415    0.914071759878535
       129      64.032016008004    0.911194702910037
       130     64.5322661330665    0.905145042240426
       131     65.0325162581291    0.899216012890249
       132     65.5327663831916    0.899764885393673
       133     66.0330165082541    0.905392336445265
       134     66.5332666333167    0.916816122395657
       135     67.0335167583792    0.919035738673241
       136     67.5337668834417    0.910561388483009
       137     68.0340170085043     0.90313049920588
       138     68.5342671335668    0.898359530522268
       139     69.0345172586293    0.894191718435826
       140     69.5347673836919      0.8955186629496
       141     70.0350175087544    0.897750342359127
       142     70.5352676338169    0.888190310293989
       143     71.0355177588795    0.896399271581467
       144      71.535767883942    0.912075311541904
       145     72.0360180090045    0.907153553709001
       146      72.536268134067     0.91284132042031
       147     73.0365182591296    0.921768038058419
